ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
1588,50.0,21,2,12500,80000,50727.4453125,163750.28787089803,126019.9850777505,2.0468785983862254,1.5752498134718813,0.7437848242452558,1,7,5,[21;15;11;8;6;2];[21;16;12;9;7;4;2];[21;20;15;14;10;5;1;2];[21;22;23;17;13;9;8;5;6;3;2],0.36590698,0.0,0.0,4,0,
1587,50.0,2,18,12500,50000,50000.0,135452.2600607659,81872.7728021095,2.709045201215318,1.63745545604219,1.071589745173128,2,4,4,[2;6;8;10;18];[2;1;5;10;14;19;18],0.0,0.15491816,0.16600871589932584,4,0,
1664,50.0,2,14,12500,80000,80000.0,44485.50960546527,6070.770100686218,0.5560688700683158,0.07588462625857773,0.4801842438097381,0,7,7,[2;6;8;11;15;14];[2;1;5;10;14];[2;4;7;9;12;16;21;20;19;14],0.0,0.0,0.0,2,0,
1609,50.0,2,19,12500,80000,80000.0,166125.6535990134,83731.10164185846,2.0765706699876674,1.0466387705232307,1.0299318994644366,0,7,7,[2;6;8;11;15;20;19];[2;1;5;10;14;19];[2;3;6;5;8;10;18;19],0.0,0.0,0.0,2,0,
1523,50.0,2,8,12500,50000,50000.0,173090.82776488172,147615.56546585073,3.4618165552976343,2.9523113093170146,0.5095052459806197,2,2,2,[2;6;8];[2;1;5;8];[2;4;7;9;8];[2;3;6;5;10;8],0.0,0.15491816,0.07893161726323497,4,2,
1594,50.0,3,1,12500,50000,31704.65234375,74029.94383559118,69317.42706218174,1.4805988767118237,1.3863485412436347,0.14863802092570547,1,2,1,[3;2;1];[3;6;5;1];[3;4;2;6;8;5;0;1],0.36590698,0.0,0.0,4,2,
1554,50.0,21,2,12500,60000,40017.3125,148753.76565607204,139140.9410050057,2.479229427601201,2.3190156834167617,0.24021663876151636,3,5,4,[21;15;11;8;6;2];[21;16;12;9;7;4;2];[21;20;15;14;10;5;1;2];[21;22;23;17;13;9;8;5;6;3;2],0.33304474,0.37584594,0.09028444813976273,8,0,
1656,50.0,16,3,12500,70000,70000.0,68526.14431140992,18223.077566892272,0.9789449187344275,0.26032967952703245,0.718615239207395,0,6,6,[16;15;11;8;6;3];[16;12;9;7;4;3];[16;17;13;9;8;5;6;2;3],0.0,0.0,0.0,2,0,
1650,50.0,2,21,12500,60000,60000.0,33028.37255859274,18902.383720463975,0.5504728759765456,0.31503972867439956,0.23543314730214604,2,5,5,[2;6;8;11;15;21];[2;4;7;9;12;16;21];[2;1;5;10;14;15;20;21];[2;3;6;5;8;9;13;17;16;22;21],0.0,0.15491816,0.036472870928278264,4,0,
1578,50.0,21,3,12500,40000,26678.208984375,97391.97780156587,76114.33315840771,2.434799445039147,1.9028583289601926,0.7975664483343796,3,4,3,[21;15;11;8;6;3];[21;16;12;9;7;4;3];[21;20;15;14;10;5;6;2;3],0.33304474,0.37584594,0.299762110626102,8,0,
1604,50.0,4,14,12500,50000,33347.76171875,82393.93680341748,60636.60919780141,1.6478787360683498,1.212732183956028,0.6524374213285343,3,4,3,[4;3;6;8;11;15;14];[4;7;9;8;10;14];[4;2;6;5;10;18;19;14],0.33304474,0.37584594,0.24521595520640257,8,0,
