ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66114,230.0,7,22,12500,200000,113660.90625,886734.5989756245,472043.7435284225,4.433672994878123,2.3602187176421126,3.648491496973164,3,8,5,[7;8;12;15;22],0.4316955,0.19416612,0.708413451929115,8,1,
66375,230.0,10,18,12500,250000,250000.0,376553.0890608346,300367.5760921283,1.5062123562433385,1.201470304368513,0.3047420518748254,1,7,7,[10;18],0.0,0.38354304,0.11688169431104198,4,2,
66544,230.0,7,8,12500,150000,85245.6796875,286313.2976876671,72383.63978122777,1.9087553179177803,0.4825575985415185,2.5095659495724325,3,3,2,[7;8],0.4316955,0.19416612,0.487272693017174,8,3,
66042,230.0,0,16,12500,200000,139976.34375,646914.3364316096,529841.1735710943,3.234571682158048,2.6492058678554713,0.8363781867000266,2,16,12,[0;2;10;11;16];[0;1;3;6;7;8;12;15;16],0.30011827,0.0,0.0,4,0,
66394,230.0,12,22,12500,150000,150000.0,241996.67752835125,166457.0280237058,1.6133111835223417,1.1097135201580386,0.5035976633643031,1,6,6,[12;15;22];[12;13;14;15;21;22],0.0,0.38354304,0.1931513809235594,4,1,
66559,230.0,2,7,12500,250000,250000.0,190699.54826375123,106648.28304786056,0.762798193055005,0.42659313219144224,0.3362050608635627,0,7,7,[2;4;7],0.0,0.0,0.0,2,2,
66218,230.0,1,16,12500,100000,69988.171875,236946.19549907543,190253.3389503901,2.3694619549907543,1.9025333895039012,0.6671535258437105,2,8,6,[1;2;10;11;16];[1;3;6;7;8;12;15;16],0.30011827,0.0,0.0,4,0,
66521,230.0,20,23,12500,250000,142076.140625,224082.062735377,134743.52506166554,0.896328250941508,0.5389741002466621,0.6288074902506311,3,10,6,[20;21;22;23],0.4316955,0.19416612,0.12209311304052338,8,1,
66545,230.0,0,1,12500,150000,150000.0,114793.82454872393,71909.53528100578,0.7652921636581596,0.4793969018733719,0.28589526178478764,1,3,3,[0;1],0.0,0.38354304,0.10965313906408511,4,3,
66474,230.0,4,6,12500,100000,100000.0,78031.99824587637,70562.17503571247,0.7803199824587637,0.7056217503571247,0.07469823210163895,1,3,3,[4;5;6],0.0,0.38354304,0.02864998734623365,4,2,
66607,230.0,3,20,12500,100000,56830.453125,98952.90192293373,21187.56483786797,0.9895290192293373,0.21187564837867967,1.3683743800337453,3,8,5,[3;6;7;8;12;15;16;20];[3;4;9;10;18;19;20],0.4316955,0.19416612,0.2656919493701093,8,0,
66249,230.0,3,15,12500,250000,250000.0,665870.1180708846,435563.1719973303,2.6634804722835383,1.7422526879893212,0.9212277842942171,1,10,10,[3;6;7;8;12;15];[3;4;9;11;12;13;14;15],0.0,0.38354304,0.3533305089083774,4,1,
66384,230.0,3,13,12500,150000,85245.6796875,281180.6137562286,173472.12004103768,1.8745374250415239,1.1564808002735845,1.2635067570929976,3,6,4,[3;6;7;8;13];[3;4;9;11;12;13],0.4316955,0.19416612,0.24533020950455459,8,1,
66085,230.0,6,18,12500,100000,100000.0,514930.5612468254,247662.8651849012,5.149305612468254,2.476628651849012,2.672676960619242,1,8,8,[6;7;8;9;10;18],0.0,0.38354304,1.0250866579830533,4,0,
66471,230.0,1,11,12500,100000,56830.453125,100454.98684061726,71293.96851082105,1.0045498684061727,0.7129396851082106,0.5131230940918877,3,4,3,[1;2;10;11];[1;3;4;9;11],0.4316955,0.19416612,0.09963112224648168,8,1,
66386,230.0,17,19,12500,150000,104982.2578125,205246.0067513806,173108.9448548488,1.3683067116758707,1.1540596323656587,0.3061189760675491,2,3,3,[17;19],0.30011827,0.0,0.0,4,3,
66507,230.0,0,9,12500,200000,113660.90625,241174.98067425913,113382.91576490746,1.2058749033712957,0.5669145788245373,1.124327329812013,3,6,4,[0;2;9];[0;1;3;4;9],0.4316955,0.19416612,0.21830627958737195,8,2,
65861,230.0,4,12,12500,250000,174970.4375,1147540.189357244,851843.1125653478,4.590160757428976,3.4073724502613914,1.6899831104374476,2,10,7,[4;7;8;12];[4;9;11;12],0.30011827,0.0,0.0,4,1,
66417,230.0,0,3,12500,200000,200000.0,816094.6951246843,202428.85872945635,4.080473475623421,1.0121442936472818,3.0683291819761394,1,6,6,[0;1;3],0.0,0.38354304,1.1768363154576862,4,2,
66002,230.0,2,7,12500,150000,85245.6796875,582518.915777598,423823.72647829243,3.8834594385173205,2.825491509855283,1.861621466251601,3,4,3,[2;4;7],0.4316955,0.19416612,0.36146382420973955,8,2,
66468,230.0,5,17,12500,100000,100000.0,116106.13114831381,72184.35716516183,1.161061311483138,0.7218435716516183,0.4392177398315198,1,8,8,[5;6;7;8;9;10;17],0.0,0.38354304,0.16845890905814745,4,0,
66661,230.0,7,21,12500,150000,104982.2578125,94619.29264755895,2436.152768726174,0.6307952843170597,0.016241018458174494,0.878083020820435,2,6,5,[7;8;12;15;21],0.30011827,0.0,0.0,4,1,
66185,230.0,0,7,12500,100000,56830.453125,235612.0781297136,205907.94633472455,2.356120781297136,2.0590794633472456,0.5226798269381466,3,4,3,[0;2;4;7];[0;1;3;6;7],0.4316955,0.19416612,0.10148671602007255,8,1,
66328,230.0,10,14,12500,150000,150000.0,269415.3453881313,219417.0721948808,1.796102302587542,1.4627804812992053,0.33332182128833665,1,12,12,[10;11;12;13;14],0.0,0.38354304,0.12784326607811206,4,0,
66052,230.0,0,18,12500,150000,85245.6796875,390666.9157778083,390177.59015723923,2.6044461051853887,2.601183934381595,0.0057401808035917,3,6,4,[0;2;10;18],0.4316955,0.19416612,0.001114548656929362,8,1,
66542,230.0,10,18,12500,250000,174970.4375,380554.6761738583,121946.55555630618,1.5222187046954332,0.4877862222252247,1.4780104044559532,2,7,5,[10;18],0.30011827,0.0,0.0,4,2,
33294,230.0,10,23,12500,178912,101676.5,1.2294739629974442E15,2.6081687359565288E7,6.871948013534275E9,145.77941870620913,1.2092016514860731E10,3,15,9,[10;18;19;20;21;22;23];[10;17;19;20;21;22;23];[],0.4316955,0.19416612,2.3478599764266806E9,8,0,
66450,230.0,4,15,12500,250000,174970.4375,217789.75879665551,209330.1977126174,0.8711590351866221,0.8373207908504696,0.048348517708884334,2,10,7,[4;7;8;12;15];[4;9;11;12;13;14;15],0.30011827,0.0,0.0,4,1,
66547,230.0,3,8,12500,150000,150000.0,407970.5742293413,71012.17976566261,2.7198038281956087,0.47341453177108406,2.2463892964245247,1,4,4,[3;6;7;8],0.0,0.38354304,0.8615869894980452,4,2,
66659,230.0,3,12,12500,100000,100000.0,218741.61604362144,2742.2185744967464,2.1874161604362143,0.027422185744967464,2.159993974691247,0,4,4,[3;6;7;8;12];[3;4;9;11;12],0.0,0.0,0.0,2,1,
66599,230.0,17,20,12500,200000,113660.90625,222499.68094400855,50123.349772400165,1.1124984047200428,0.2506167488620008,1.5165841500913346,3,6,4,[17;19;20],0.4316955,0.19416612,0.2944692659414159,8,2,
66646,230.0,6,7,12500,250000,142076.140625,802204.344763993,18033.03261200995,3.208817379055972,0.07213213044803979,5.519373918137558,3,5,3,[6;7],0.4316955,0.19416612,1.071675439857579,8,3,
66091,230.0,5,22,12500,200000,139976.34375,512728.7842132546,490700.7120590379,2.563643921066273,2.4535035602951893,0.15736996075515458,2,16,12,[5;6;7;8;12;15;22],0.30011827,0.0,0.0,4,0,
66621,230.0,9,14,12500,150000,85245.6796875,240668.9591922486,23011.208590941125,1.6044597279483241,0.15340805727294082,2.55329945793892,3,12,7,[9;11;12;13;14],0.4316955,0.19416612,0.49576425881980146,8,0,
66632,230.0,12,16,12500,150000,85245.6796875,225641.76275404292,19012.016130844244,1.5042784183602862,0.1267467742056283,2.4239321530684803,3,6,4,[12;15;16],0.4316955,0.19416612,0.47064551067798316,8,1,
66414,230.0,6,19,12500,150000,85245.6796875,502404.054707921,154142.7907137603,3.349360364719473,1.027618604758402,4.0853831031554915,3,12,7,[6;7;8;9;10;18;19],0.4316955,0.19416612,0.7932430016515806,8,0,
66662,230.0,11,12,12500,150000,150000.0,206981.15187792608,2314.9655742003006,1.3798743458528406,0.015433103828002004,1.3644412420248386,1,4,4,[11;12],0.0,0.38354304,0.5233219477738249,4,2,
66210,230.0,5,13,12500,150000,85245.6796875,320043.2931535261,291449.38404740515,2.1336219543568404,1.9429958936493676,0.33542941806261006,3,6,4,[5;6;7;8;13],0.4316955,0.19416612,0.06512902993619218,8,1,
66424,230.0,10,12,12500,100000,56830.453125,267743.9757153763,97884.35694692339,2.6774397571537634,0.9788435694692339,2.9888837268306117,3,4,3,[10;11;12],0.4316955,0.19416612,0.5803399679279575,8,1,
66367,230.0,15,16,12500,150000,85245.6796875,280107.4124522927,184341.89141712806,1.8673827496819513,1.2289459427808538,1.1234061377222337,3,3,2,[15;16],0.4316955,0.19416612,0.21812741528996252,8,3,
66389,230.0,0,5,12500,250000,250000.0,378935.3926033954,286540.4088455534,1.5157415704135815,1.1461616353822137,0.36957993503136777,1,10,10,[0;1;3;5];[0;2;4;5],0.0,0.38354304,0.1417498134047301,4,1,
66520,230.0,17,19,12500,200000,113660.90625,163049.65525356465,108597.35745953003,0.8152482762678233,0.5429867872976502,0.47907674568309877,3,4,3,[17;19],0.4316955,0.19416612,0.09302047474412053,8,3,
66277,230.0,7,14,12500,100000,100000.0,193683.69633606903,161904.36729426665,1.9368369633606903,1.6190436729426665,0.31779329041802384,0,4,4,[7;8;13;14],0.0,0.0,0.0,2,1,
66479,230.0,1,14,12500,100000,69988.171875,74279.61091025281,68150.24289767849,0.7427961091025281,0.6815024289767848,0.08757719666430985,2,8,6,[1;3;6;7;8;13;14],0.30011827,0.0,0.0,4,0,
66446,230.0,22,23,12500,250000,250000.0,424389.55025941995,216187.19181323342,1.6975582010376797,0.8647487672529337,0.832809433784746,0,5,5,[22;23],0.0,0.0,0.0,2,3,
66483,230.0,8,18,12500,200000,139976.34375,276828.1157179331,132222.50906846966,1.3841405785896654,0.6611125453423483,1.0330717315652704,2,8,6,[8;9;10;18],0.30011827,0.0,0.0,4,1,
66641,230.0,18,21,12500,150000,150000.0,356385.1327197085,14506.429440842794,2.3759008847980567,0.09670952960561863,2.279191355192438,0,6,6,[18;19;20;21],0.0,0.0,0.0,2,1,
