ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
49162,230.0,6,9,12500,150000,150000.0,729865.6212256361,559796.4146463411,4.8657708081709075,3.7319760976422742,1.1337947105286332,1,3,3,[6;9];[6;3;9];[6;8;9];[6;5;8;10;9],0.0,0.26655602,0.3022198106959083,4,4,
49989,230.0,6,9,12500,250000,165535.65625,250837.74777758805,10014.775014788313,1.0033509911103522,0.04005910005915325,1.454810249359697,3,4,3,[6;9];[6;3;9];[6;8;9];[6;5;8;10;9],0.33785737,0.42981774,0.625303247905906,8,4,
49688,230.0,6,1,12500,100000,100000.0,288874.47199153085,135515.9006424259,2.8887447199153087,1.355159006424259,1.5335857134910498,1,3,3,[6;5;4;1];[6;3;2;1];[6;8;7;1];[6;0;1],0.0,0.26655602,0.40878651109698366,4,2,
49864,230.0,0,10,12500,150000,116106.921875,155729.4350975866,88487.5792674876,1.0381962339839106,0.589917195116584,0.5791373737702006,2,4,4,[0;3;6;8;10];[0;6;9;10];[0;2;4;10];[0;1;7;10],0.22595386,0.0,0.0,4,2,
49849,230.0,7,6,12500,250000,193511.53125,2086459.4710267354,167721.27222017018,8.345837884106942,0.6708850888806808,9.915368822215003,2,7,6,[7;5;6];[7;8;6];[7;3;6];[7;4;5;8;9;6];[7;1;0;6],0.22595386,0.0,0.0,4,2,
49971,230.0,9,1,12500,100000,66214.265625,88434.93390784829,13253.327001646652,0.8843493390784829,0.13253327001646653,1.1354291809839459,3,3,2,[9;6;5;4;1];[9;8;7;1];[9;3;2;1];[9;10;8;6;3;0;1],0.33785737,0.42981774,0.4880276001278446,8,2,
49489,230.0,6,2,12500,150000,99321.3984375,427137.6840458089,336487.81045072695,2.8475845603053926,2.243252069671513,0.9126923101530731,3,3,2,[6;3;2];[6;5;2];[6;8;5;4;2];[6;0;2];[6;9;8;7;1;2],0.33785737,0.42981774,0.3922913425504435,8,3,
49888,230.0,5,6,12500,100000,100000.0,106895.69611849095,53047.59686579245,1.0689569611849095,0.5304759686579246,0.5384809925269849,1,2,2,[5;6];[5;8;6];[5;2;3;6];[5;4;2;0;6];[5;7;8;9;6],0.0,0.26655602,0.1435353526644807,4,3,
49974,230.0,0,6,12500,200000,200000.0,200827.03530744652,21345.85376017526,1.0041351765372326,0.1067292688008763,0.8974059077363563,1,4,4,[0;3;6];[0;6];[0;2;5;6];[0;1;4;5;8;6],0.0,0.26655602,0.23920895117513605,4,3,
49051,230.0,6,9,12500,100000,66214.265625,465380.7448267798,428184.6150737209,4.6538074482677985,4.281846150737209,0.561754036382594,3,2,2,[6;9];[6;3;9];[6;8;9];[6;5;8;10;9],0.33785737,0.42981774,0.2414518481904364,8,4,
49847,230.0,9,4,12500,100000,77404.609375,116011.86289302347,67475.5199014868,1.1601186289302348,0.6747551990148679,0.6270471687356207,2,3,3,[9;6;5;4];[9;3;2;4];[9;8;7;4];[9;10;4],0.22595386,0.0,0.0,4,2,
49963,230.0,8,0,12500,150000,150000.0,59282.586879120914,22321.26430476029,0.3952172458608061,0.14880842869840194,0.24640881716240415,1,4,4,[8;6;3;0];[8;5;2;0];[8;9;6;0];[8;7;1;0],0.0,0.26655602,0.06568175471722117,4,2,
49992,230.0,9,6,12500,100000,77404.609375,176636.70978928678,3139.983482452635,1.7663670978928678,0.03139983482452635,2.241426203753528,2,2,2,[9;6];[9;3;6];[9;8;6];[9;10;8;5;6],0.22595386,0.0,0.0,4,4,
49932,230.0,3,10,12500,100000,100000.0,129784.29883784486,31339.66030746933,1.2978429883784486,0.3133966030746933,0.9844463853037553,1,3,3,[3;6;8;10];[3;9;10];[3;2;4;10];[3;7;10],0.0,0.26655602,0.2624101148505565,4,2,
49881,230.0,8,6,12500,250000,165535.65625,307719.3959866378,135623.89650517303,1.2308775839465511,0.5424955860206921,1.0396279625736178,3,5,4,[8;6];[8;9;6];[8;5;6];[8;7;3;6];[8;10;9;3;0;6],0.33785737,0.42981774,0.44685053731041735,8,3,
49506,230.0,6,2,12500,150000,150000.0,357002.0907444473,324936.29467931273,2.3800139382963152,2.1662419645287514,0.21377197376756385,1,3,3,[6;3;2];[6;5;2];[6;8;5;4;2];[6;0;2];[6;9;8;7;1;2],0.0,0.26655602,0.05698220748798619,4,3,
49511,230.0,0,6,12500,250000,193511.53125,671705.6827281596,539038.9701021761,2.6868227309126382,2.156155880408704,0.685575232168528,2,5,4,[0;3;6];[0;6];[0;2;5;6];[0;1;4;5;8;6],0.22595386,0.0,0.0,4,3,
49906,230.0,10,0,12500,150000,150000.0,96253.61646514534,67452.67748098343,0.6416907764343023,0.4496845165398895,0.19200625989441278,1,4,4,[10;8;6;3;0];[10;9;6;0];[10;4;2;0];[10;7;1;0],0.0,0.26655602,0.05118042532643597,4,2,
49962,230.0,4,9,12500,150000,116106.921875,85095.92934000806,22834.213571297823,0.5673061956000538,0.15222809047531882,0.5362446665336847,2,4,4,[4;5;6;9];[4;2;3;9];[4;7;8;9];[4;10;9],0.22595386,0.0,0.0,4,2,
49922,230.0,4,9,12500,200000,132428.53125,312215.08101275505,71618.65086438297,1.5610754050637752,0.35809325432191486,1.8168021333452833,3,6,4,[4;5;6;9];[4;2;3;9];[4;7;8;9];[4;10;9],0.33785737,0.42981774,0.7808937799848421,8,2,
49965,230.0,6,1,12500,100000,66214.265625,37730.97146761302,14656.355001579868,0.37730971467613017,0.14656355001579868,0.34848407680663074,3,3,2,[6;5;4;1];[6;3;2;1];[6;8;7;1];[6;0;1],0.33785737,0.42981774,0.1497846369769425,8,2,
49673,230.0,1,9,12500,100000,100000.0,187846.1413778467,142220.81854979933,1.8784614137784672,1.4222081854979933,0.4562532282804739,1,3,3,[1;4;5;6;9];[1;7;8;9];[1;2;3;9];[1;0;3;6;8;10;9],0.0,0.26655602,0.12161704671918167,4,2,
49109,230.0,9,4,12500,250000,193511.53125,1183726.563804008,1007157.3426828522,4.734906255216032,4.028629370731409,0.9124480615210778,2,7,6,[9;6;5;4];[9;3;2;4];[9;8;7;4];[9;10;4],0.22595386,0.0,0.0,4,2,
49576,230.0,0,6,12500,200000,132428.53125,379605.76517344295,368741.41074147815,1.8980288258672147,1.8437070537073907,0.08203938145399976,3,4,3,[0;3;6];[0;6];[0;2;5;6];[0;1;4;5;8;6],0.33785737,0.42981774,0.03526198121160883,8,3,
49844,230.0,8,0,12500,250000,165535.65625,509562.2155517461,169675.52067534087,2.0382488622069843,0.6787020827013635,2.0532536479159678,3,7,5,[8;6;3;0];[8;5;2;0];[8;9;6;0];[8;7;1;0],0.33785737,0.42981774,0.8825248346865768,8,2,
