ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
6289,170.0,13,14,12500,50000,50000.0,182402.93808259943,107013.49441963046,3.6480587616519884,2.1402698883926092,1.5077888732593792,0,1,1,[13;14];[13;12;15;14];[13;8;9;11;16;21;22;23;14],0.0,0.0,0.0,2,3,
6639,170.0,16,13,12500,60000,60000.0,32464.232023978213,11806.739028303213,0.5410705337329702,0.19677898380505354,0.34429154992791666,1,3,3,[16;15;14;13];[16;21;15;12;13];[16;11;9;8;13],0.0,0.4195692,0.14445412821336034,4,1,
6100,170.0,13,19,12500,80000,70731.796875,294991.1508200563,265378.8320142951,3.687389385250704,3.3172354001786886,0.41865638892730245,2,7,6,[13;14;15;21;20;19];[13;8;9;10;18;19];[13;12;15;16;17;19],0.115852535,0.0,0.0,4,0,
6580,170.0,1,18,12500,50000,50000.0,41460.83627789139,27755.776711216386,0.8292167255578278,0.5551155342243277,0.2741011913335001,1,2,2,[1;2;10;18];[1;0;2;9;10;17;19;18],0.0,0.4195692,0.11500441600908921,4,1,
6442,170.0,7,1,12500,50000,44207.375,162240.95533352313,63211.50433720959,3.2448191066704624,1.2642300867441918,2.2401116304882556,2,2,2,[7;6;3;1];[7;4;2;1];[7;8;9;2;0;1],0.115852535,0.0,0.0,4,1,
6604,170.0,13,23,12500,60000,51745.05078125,89657.7322035246,23213.308516291563,1.49429553672541,0.38688847527152603,1.2840730121288624,3,2,2,[13;14;23];[13;12;15;22;23],0.1375825,0.38547468,0.4949776358279992,8,2,
6482,170.0,2,23,12500,70000,61890.32421875,123306.80591158931,72211.09050353662,1.7615257987369901,1.0315870071933801,0.8255848942059938,2,6,5,[2;9;8;13;14;23];[2;10;17;16;21;22;23],0.115852535,0.0,0.0,4,0,
6522,170.0,18,4,12500,70000,70000.0,110810.93121462822,59581.71773175117,1.5830133030661173,0.8511673961678738,0.7318459068982435,0,3,3,[18;10;2;4];[18;19;17;10;9;4],0.0,0.0,0.0,2,1,
6360,170.0,7,8,12500,40000,34496.69921875,85333.87906719297,70943.98866286184,2.1333469766798245,1.773599716571546,0.4171381635275759,3,1,1,[7;8];[7;4;9;8];[7;6;3;1;2;10;11;12;8],0.1375825,0.38547468,0.1607962008750576,8,3,
6615,170.0,0,5,12500,70000,70000.0,24405.96221367727,23921.451813284024,0.34865660305253243,0.34173502590405747,0.006921577148474967,1,3,3,[0;1;3;5];[0;2;4;5],0.0,0.4195692,0.0029040805475876587,4,1,
6575,170.0,14,7,12500,60000,51745.05078125,73223.97963070983,34536.42264737425,1.2203996605118306,0.5756070441229042,0.7476571406705427,3,3,3,[14;13;8;7];[14;15;12;8;9;4;7];[14;23;22;21;16;17;10;2;1;3;6;7],0.1375825,0.38547468,0.2882028984360342,8,1,
6655,170.0,6,17,12500,50000,44207.375,50604.27610229148,4549.825680877362,1.0120855220458296,0.09099651361754724,1.0417821060988717,2,4,4,[6;3;1;2;10;17];[6;7;8;12;15;16;17];[6;5;4;9;10;18;19;17],0.115852535,0.0,0.0,4,0,
6358,170.0,13,6,12500,60000,60000.0,209434.8741764368,106704.68459283456,3.490581236273947,1.7784114098805759,1.712169826393371,1,3,3,[13;8;7;6];[13;12;8;9;4;3;6];[13;14;15;16;17;10;2;4;5;6],0.0,0.4195692,0.7183737145935115,4,1,
6532,170.0,16,8,12500,80000,68993.3984375,66765.9754418986,64676.03802788403,0.8345746930237326,0.8084504753485504,0.03029184483945801,3,4,3,[16;15;12;8];[16;11;9;8];[16;21;15;14;13;8];[16;17;10;2;4;7;8],0.1375825,0.38547468,0.011676739252268321,8,1,
6205,170.0,9,7,12500,70000,60369.2265625,308072.40591056173,187186.61283862632,4.401034370150882,2.674094469123233,2.0024406540868323,3,2,2,[9;8;7];[9;4;7];[9;2;1;3;6;7],0.1375825,0.38547468,0.771890174066134,8,2,
6664,170.0,3,19,12500,80000,68993.3984375,90031.19024961905,1470.2376329307754,1.125389878120238,0.018377970411634692,1.2836148190419496,3,7,6,[3;1;2;10;18;19];[3;4;9;10;17;19];[3;6;7;8;12;15;21;20;19],0.1375825,0.38547468,0.4948010139935937,8,0,
6337,170.0,10,3,12500,40000,40000.0,143265.78758677046,75358.27708884313,3.581644689669261,1.883956927221078,1.697687762448183,1,2,2,[10;2;1;3];[10;9;4;3];[10;11;9;8;7;6;3],0.0,0.4195692,0.7122974866919838,4,1,
6617,170.0,16,5,12500,60000,51745.05078125,111065.248735119,20165.979688502346,1.8510874789186502,0.3360996614750391,1.7566756053815895,3,5,5,[16;11;9;4;5];[16;15;12;8;7;6;3;5],0.1375825,0.38547468,0.6771539701055868,8,0,
