ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66459,230.0,14,20,12500,200000,162714.078125,257738.38205220728,153220.20215097608,1.2886919102610364,0.7661010107548805,0.6423425830359027,3,8,7,[14;15;16;20],0.18642959,0.39406243,0.2531230789493957,8,1,
66444,230.0,16,21,12500,250000,203392.59375,229582.98726399563,217310.531615837,0.9183319490559825,0.8692421264633481,0.06033875345844126,3,5,5,[16;21];[16;20;21],0.18642959,0.39406243,0.023777235790882447,8,3,
66536,230.0,10,23,12500,150000,122035.5546875,134080.31303355016,76530.51806379097,0.8938687535570011,0.5102034537586064,0.4715821877622304,3,12,10,[10;11;16;21;22;23],0.18642959,0.39406243,0.18583282269703713,8,0,
66506,230.0,4,20,12500,200000,162714.078125,126628.96336192943,113475.70368745891,0.6331448168096472,0.5673785184372946,0.08083664299000912,3,16,14,[4;9;11;16;20];[4;7;8;9;10;18;19;20],0.18642959,0.39406243,0.03185468394272799,8,0,
66656,230.0,9,21,12500,250000,203392.59375,210904.6465983937,7465.574165564703,0.8436185863935748,0.029862296662258814,1.0002285106795448,3,10,9,[9;11;16;21];[9;10;18;19;20;21],0.18642959,0.39406243,0.3941524771401053,8,1,
66510,230.0,9,21,12500,250000,203392.59375,193393.7894494875,141123.9781743916,0.7735751577979499,0.5644959126975664,0.25698974567657007,3,10,9,[9;11;16;21];[9;10;18;19;20;21],0.18642959,0.39406243,0.10127000358069004,8,1,
