ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
6388,190.0,19,14,12500,50000,29916.998046875,98382.32446118873,69518.33277912556,1.9676464892237746,1.3903666555825112,0.9648023830545985,2,4,3,[19;20;21;15;14];[19;17;16;21;22;23;14];[19;18;10;9;8;13;14],0.40166003,0.0,0.0,4,0,
6264,190.0,22,17,12500,60000,60000.0,125397.06479589739,124183.69697703938,2.089951079931623,2.0697282829506563,0.02022279698096696,1,3,3,[22;21;16;17];[22;15;21;20;19;17];[22;23;14;13;8;9;10;17],0.0,0.12751189,0.0025786470386981505,4,1,
6503,190.0,21,12,12500,50000,35129.46484375,80841.66799101453,42196.17937456626,1.6168333598202906,0.8439235874913251,1.1000875418440441,3,4,3,[21;15;12];[21;16;11;12];[21;22;23;14;13;12];[21;20;19;18;10;9;8;12],0.29741067,0.34827006,0.38312755269824467,8,0,
6550,190.0,18,16,12500,40000,23933.599609375,45122.692410583055,25839.654797620995,1.1280673102645764,0.6459913699405249,0.8056890071912013,2,2,1,[18;19;20;16];[18;10;17;16],0.40166003,0.0,0.0,4,1,
6571,190.0,16,23,12500,40000,28103.57421875,124460.6567739055,21040.978199721678,3.1115164193476375,0.526024454993042,3.6799476489395455,3,2,2,[16;21;22;23];[16;15;14;23],0.29741067,0.34827006,1.281615583458487,8,1,
6474,190.0,21,2,12500,70000,49181.25390625,140866.35398198184,65823.57661670863,2.0123764854568833,0.9403368088101232,1.5258410940878482,3,6,4,[21;16;17;10;2];[21;15;12;8;9;2];[21;20;19;18;10;9;4;2];[21;22;23;14;13;8;7;6;3;1;2],0.29741067,0.34827006,0.5314047673009327,8,0,
6663,190.0,11,21,12500,80000,56207.1484375,25501.221616120234,1714.2573036346676,0.3187652702015029,0.021428216295433344,0.4232017765088618,3,4,3,[11;16;21];[11;12;15;21];[11;10;18;19;20;21];[11;9;8;13;14;23;22;21],0.29741067,0.34827006,0.14738850751786425,8,1,
4861,190.0,5,21,12500,36999,25995.103515625,2.118793275293123E14,340892.25134918117,5.726623085199933E9,9.213553105467206,8.150740135871801E9,3,3,3,[5;3;6;7;8;12;15;21];[5;4;9;11;16;21],0.29741067,0.34827006,2.838658745013428E9,8,0,
6505,190.0,9,22,12500,40000,23933.599609375,40937.35115941712,33028.99027539155,1.023433778985428,0.8257247568847887,0.3304292382273448,2,4,2,[9;8;12;15;22];[9;11;16;21;22];[9;4;7;8;13;14;23;22],0.40166003,0.0,0.0,4,0,
6386,190.0,9,21,12500,80000,47867.19921875,350422.37461280875,111621.82301525434,4.38027968266011,1.3952727876906792,4.988814086117174,2,4,2,[9;8;12;15;21];[9;11;16;21];[9;10;18;19;20;21];[9;2;10;17;16;15;22;21],0.40166003,0.0,0.0,4,1,
6624,190.0,22,16,12500,60000,60000.0,142387.5028560468,15115.1144610742,2.37312504760078,0.25191857435123666,2.1212064732495435,1,2,2,[22;21;16];[22;15;16];[22;23;14;15;21;20;16],0.0,0.12751189,0.270479043816754,4,2,
