122789,0,1,137500,0,0,2,3,137500,150000,
122404,0,2,87500,1,15,16,2,87500,100000,
122723,0,3,212500,0;3,65,70,6,212500,225000,
122784,0,3,250000,0;3,9,15,7,250000,262500,
122819,0,3,250000,0;3,18,24,7,250000,262500,
122709,0,5,237500,0;3;8,29,38,10,237500,250000,
122759,0,5,187500,0;3;8,81,88,8,187500,200000,
122755,0,6,137500,0;3;9,73,78,6,137500,150000,
122630,0,7,87500,1;4;11,41,44,4,87500,100000,
122624,0,8,187500,1;4;11;15,0,7,8,187500,200000,
122771,0,9,212500,1;5,19,24,6,212500,225000,
122717,0,10,212500,1;6,47,52,6,212500,225000,
122297,0,14,187500,1;4;11;15;18;28,234,249,16,187500,200000,
122565,0,16,187500,1;6;21;25,319,334,16,187500,200000,
122817,0,17,237500,1;6;23,27,36,10,237500,250000,
122573,0,18,137500,1;6;22,224,229,6,137500,150000,
122617,1,5,250000,3;8,0,6,7,250000,262500,
122711,1,6,100000,3;9,48,50,3,100000,112500,
122722,1,7,237500,3;9;14,53,62,10,237500,250000,
122752,1,11,87500,2;6;21,20,23,4,87500,100000,
122758,1,14,87500,3;9;14;15;18;28,359,366,8,87500,100000,
122643,1,16,87500,2;6;21;25,85,92,8,87500,100000,
122813,1,19,187500,2;6;22;38,187,202,16,187500,200000,
122543,2,7,137500,4;11,31,34,4,137500,150000,
122760,2,7,100000,4;11,21,23,3,100000,112500,
122791,2,7,250000,4;11,10,16,7,250000,262500,
122810,2,7,137500,4;11,47,50,4,137500,150000,
122767,2,12,237500,4;11;15;17,379,388,10,237500,250000,
122780,3,6,137500,9,0,1,2,137500,150000,
122632,3,7,100000,9;14,16,18,3,100000,112500,
122790,3,8,137500,9;14;15,21,24,4,137500,150000,
11207,3,9,12500,9;14;15;16,42,42,1,12500,25000,
11208,3,9,12500,7;12,0,0,1,12500,37500,
11209,3,9,12500,7;12,3,3,1,12500,37500,
122740,3,9,100000,7;12,36,38,3,100000,112500,
15331,3,10,0,9;14;15;16;19,45,45,1,0,25000,
15332,3,10,0,9;14;15;16;19,153,153,1,0,25000,
15333,3,10,0,9;14;15;16;19,156,156,1,0,25000,
15334,3,10,0,9;14;15;16;19,159,159,1,0,25000,
15335,3,10,12500,9;14;15;16;19,162,162,1,12500,25000,
122696,3,11,137500,7;12;20,6,11,6,137500,150000,
122823,3,12,87500,9;14;15;17,88,91,4,87500,100000,
122706,3,13,137500,9;14;15;18,297,302,6,137500,150000,
122658,3,15,237500,9;14;15;17;27,97,106,10,237500,250000,
122778,3,16,237500,9;14;15;17;27;31,337,356,20,237500,250000,
122546,3,18,87500,7;12;19;22,140,147,8,87500,100000,
122732,3,18,187500,7;12;19;22,110,125,16,187500,200000,
122526,4,5,137500,10,9,11,3,137500,150000,
122754,4,6,100000,10;13,0,2,3,100000,112500,
122474,4,12,237500,12;20;24,51,60,10,237500,250000,
122720,4,15,187500,11;15;17;27,109,116,8,187500,200000,
122741,4,15,237500,11;15;17;27,270,279,10,237500,250000,
122753,4,19,237500,12;19;22;38,165,184,20,237500,250000,
122783,5,10,87500,13;14;15;16;19,391,398,8,87500,100000,
122642,5,13,137500,13;14;15;18,252,257,6,137500,150000,
122568,5,15,87500,13;14;15;17;27,260,267,8,87500,100000,
122751,5,17,87500,13;14;15;16;19;23,282,289,8,87500,100000,
122822,5,18,87500,13;14;15;16;19;22,369,376,8,87500,100000,
122812,5,21,87500,13;14;15;17;27;32,78,85,8,87500,100000,
122590,5,22,187500,13;14;15;17;27;33,319,334,16,187500,200000,
122818,6,7,237500,14,0,4,5,237500,250000,
122797,6,14,87500,14;15;18;28,203,206,4,87500,100000,
122824,6,14,137500,14;15;18;28,137,142,6,137500,150000,
122587,6,18,87500,14;15;16;19;22,307,314,8,87500,100000,
122788,7,8,137500,15,10,12,3,137500,150000,
122680,7,9,212500,15;16,28,33,6,212500,225000,
122670,7,10,187500,15;16;19,209,216,8,187500,200000,
122681,7,13,250000,15;18,122,128,7,250000,262500,
122668,7,14,87500,15;18;28,36,39,4,87500,100000,
122657,7,21,237500,15;17;27;32,53,62,10,237500,250000,
122825,7,21,137500,15;17;27;32,179,184,6,137500,150000,
122648,7,23,187500,15;18;28;30,68,75,8,187500,200000,
122713,8,11,250000,16;20,14,20,7,250000,262500,
122746,8,11,100000,16;20,0,2,3,100000,112500,
122749,8,11,137500,16;20,36,39,4,137500,150000,
95503,8,16,12500,16;20;25,25,25,1,12500,25000,
95504,8,16,12500,17;27;31,5,5,1,12500,25000,
95505,8,16,12500,17;27;31,8,8,1,12500,25000,
95506,8,16,12500,17;27;31,11,11,1,12500,25000,
95507,8,16,12500,17;27;31,14,14,1,12500,25000,
95508,8,16,12500,17;27;31,50,50,1,12500,25000,
122761,8,18,187500,16;19;22,100,107,8,187500,200000,
122811,9,14,137500,20;24;26;28,109,120,12,137500,150000,
122785,9,16,187500,20;25,75,82,8,187500,200000,
122763,9,18,87500,19;22,51,54,4,87500,100000,
122728,10,12,87500,21;24,14,17,4,87500,100000,
122807,10,13,137500,21;24;26,26,37,12,137500,150000,
122688,10,14,137500,21;24;26;28,123,134,12,137500,150000,
122708,10,15,237500,21;24;27,297,316,20,237500,250000,
122702,10,18,250000,22,42,48,7,250000,262500,
122786,10,18,250000,22,0,6,7,250000,262500,
122692,10,19,137500,22;38,34,39,6,137500,150000,
50475,10,23,0,22;38;39;40;41;42,59,59,1,0,12500,
50476,10,23,0,22;38;39;40;41;42,82,82,1,0,12500,
50477,10,23,0,22;38;39;40;41;42,85,85,1,0,12500,
50478,10,23,0,22;38;39;40;41;42,88,88,1,0,12500,
50479,10,23,0,22;38;39;40;41;42,91,91,1,0,12500,
50480,10,23,0,22;38;39;40;41;42,94,94,1,0,12500,
50481,10,23,0,22;38;39;40;41;42,97,97,1,0,12500,
50482,10,23,0,22;38;39;40;41;42,134,134,1,0,12500,
50483,10,23,0,22;38;39;40;41;42,137,137,1,0,12500,
122826,11,12,137500,24,0,3,4,137500,150000,
122815,11,15,237500,24;27,150,159,10,237500,250000,
122814,12,16,137500,27;31,65,70,6,137500,150000,
122808,12,21,237500,27;32,35,44,10,237500,250000,
122557,12,22,137500,27;33,27,32,6,137500,150000,
122712,12,22,137500,27;33,17,22,6,137500,150000,
122748,14,15,237500,29,0,4,5,237500,250000,
122795,14,19,187500,29;31;34;37,27,42,16,187500,200000,
122699,15,16,137500,31,0,2,3,137500,150000,
122730,15,21,187500,32,0,3,4,187500,200000,
122705,17,19,137500,37,0,2,3,137500,150000,
122707,17,19,137500,37,5,7,3,137500,150000,
122775,17,19,187500,37,19,22,4,187500,200000,
122804,17,20,212500,37;39,45,50,6,212500,225000,
122816,18,21,137500,38;39;40,0,5,6,137500,150000,
122435,18,23,137500,38;39;40;41;42,112,123,12,137500,150000,
122793,19,23,87500,39;40;41;42,32,35,4,87500,100000,
122776,20,23,237500,40;41;42,62,71,10,237500,250000,
122806,21,23,212500,41;42,38,43,6,212500,225000,
122733,22,23,187500,42,0,3,4,187500,200000,
122739,22,23,237500,42,18,22,5,237500,250000,
122809,22,23,87500,42,6,7,2,87500,100000,
