ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66520,230.0,17,19,12500,200000,155166.65625,163049.65525356465,108597.35745953003,0.8152482762678233,0.5429867872976502,0.350927843436434,3,4,4,[17;19],0.22416675,0.34979087,0.12275135606408426,8,3,
66025,230.0,12,22,12500,150000,150000.0,505146.16077380197,407871.62161774974,3.3676410718253464,2.7191441441183315,0.648496927707015,1,6,6,[12;15;22];[12;13;14;15;21;22],0.0,0.36290747,0.2353443788652178,4,1,
65774,230.0,18,23,12500,150000,116374.984375,652200.9206515463,563309.5963901326,4.348006137676975,3.7553973092675506,0.7638353075263394,3,12,10,[18;19;20;21;22;23],0.22416675,0.34979087,0.2671826176296801,8,0,
66387,230.0,10,15,12500,250000,193958.3125,444747.8225373942,287743.31745876226,1.7789912901495768,1.150973269835049,0.8094755168709886,3,20,16,[10;11;12;15],0.22416675,0.34979087,0.2831471462155094,8,0,
66608,230.0,10,13,12500,150000,150000.0,149598.00382264063,31413.973334525734,0.9973200254842709,0.20942648889683824,0.7878935365874327,1,12,12,[10;11;12;13],0.0,0.36290747,0.28593244941919455,4,0,
66606,230.0,21,23,12500,200000,148766.71875,364861.8037747156,43711.72604643334,1.8243090188735778,0.2185586302321667,2.1587494642051253,2,6,4,[21;22;23],0.2561664,0.0,0.0,4,2,
66389,230.0,0,5,12500,250000,250000.0,378935.3926033954,286540.4088455534,1.5157415704135815,1.1461616353822137,0.36957993503136777,1,10,10,[0;1;3;5];[0;2;4;5],0.0,0.36290747,0.1341233189161706,4,1,
66218,230.0,1,16,12500,100000,74383.359375,236946.19549907543,190253.3389503901,2.3694619549907543,1.9025333895039012,0.6277325527659641,2,8,6,[1;2;10;11;16];[1;3;6;7;8;12;15;16],0.2561664,0.0,0.0,4,0,
66490,230.0,2,12,12500,250000,193958.3125,526512.880513252,153397.4633606334,2.106051522053008,0.6135898534425337,1.9236887183644,3,10,8,[2;4;7;8;12];[2;10;11;12],0.22416675,0.34979087,0.6728887526053008,8,1,
65861,230.0,4,12,12500,250000,185958.40625,1147540.189357244,851843.1125653478,4.590160757428976,3.4073724502613914,1.5901248677426356,2,10,8,[4;7;8;12];[4;9;11;12],0.2561664,0.0,0.0,4,1,
66007,230.0,3,18,12500,100000,77583.328125,288431.26966431784,281291.5086095757,2.8843126966431782,2.8129150860957566,0.09202700532746282,3,8,7,[3;4;9;10;18],0.22416675,0.34979087,0.032190206362206104,8,0,
66468,230.0,5,17,12500,100000,100000.0,116106.13114831381,72184.35716516183,1.161061311483138,0.7218435716516183,0.4392177398315198,1,8,8,[5;6;7;8;9;10;17],0.0,0.36290747,0.15939539842189404,4,0,
66632,230.0,12,16,12500,150000,116374.984375,225641.76275404292,19012.016130844244,1.5042784183602862,0.1267467742056283,1.7755511841838143,3,6,5,[12;15;16],0.22416675,0.34979087,0.6210715954752473,8,1,
66305,230.0,7,9,12500,200000,200000.0,399524.016625071,310108.06600901333,1.997620083125355,1.5505403300450666,0.44707975308028836,1,6,6,[7;8;9],0.0,0.36290747,0.16224858175339238,4,2,
66247,230.0,7,21,12500,250000,193958.3125,496405.8776785549,437780.40093796735,1.9856235107142197,1.7511216037518693,0.30225812987103856,3,10,8,[7;8;12;15;21],0.22416675,0.34979087,0.1057271345577477,8,1,
