ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66510,230.0,9,21,12500,250000,171977.78125,193393.7894494875,141123.9781743916,0.7735751577979499,0.5644959126975664,0.3039335010594254,3,10,7,[9;11;16;21];[9;10;18;19;20;21],0.31208888,0.3789633,0.11517964000268416,8,1,
66444,230.0,16,21,12500,250000,171977.78125,229582.98726399563,217310.531615837,0.9183319490559825,0.8692421264633481,0.07136070172724227,3,5,4,[16;21];[16;20;21],0.31208888,0.3789633,0.027043086420656337,8,3,
66656,230.0,9,21,12500,250000,171977.78125,210904.6465983937,7465.574165564703,0.8436185863935748,0.029862296662258814,1.182938067470157,3,10,7,[9;11;16;21];[9;10;18;19;20;21],0.31208888,0.3789633,0.44829010386072504,8,1,
66459,230.0,14,20,12500,200000,137582.234375,257738.38205220728,153220.20215097608,1.2886919102610364,0.7661010107548805,0.7596778993172715,3,8,6,[14;15;16;20],0.31208888,0.3789633,0.28789003731527013,8,1,
66506,230.0,4,20,12500,200000,137582.234375,126628.96336192943,113475.70368745891,0.6331448168096472,0.5673785184372946,0.09560289595665489,3,16,12,[4;9;11;16;20];[4;7;8;9;10;18;19;20],0.31208888,0.3789633,0.036229988142533184,8,0,
