ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66045,230.0,5,15,12500,100000,58682.39453125,482821.49312190653,263829.13702361746,4.828214931219065,2.6382913702361748,3.7318238242782047,2,8,5,[5;6;7;8;12;15],0.41317603,0.0,0.0,4,0,
66417,230.0,0,3,12500,200000,200000.0,816094.6951246843,202428.85872945635,4.080473475623421,1.0121442936472818,3.0683291819761394,1,6,6,[0;1;3],0.0,0.1069965,0.32830048025705555,4,2,
65861,230.0,4,12,12500,250000,146705.984375,1147540.189357244,851843.1125653478,4.590160757428976,3.4073724502613914,2.015576096996092,2,10,6,[4;7;8;12];[4;9;11;12],0.41317603,0.0,0.0,4,1,
66661,230.0,7,21,12500,150000,88023.59375,94619.29264755895,2436.152768726174,0.6307952843170597,0.016241018458174494,1.0472549323204012,2,6,4,[7;8;12;15;21],0.41317603,0.0,0.0,4,1,
66631,230.0,1,19,12500,200000,200000.0,36611.11118029794,25820.282964900798,0.1830555559014897,0.129101414824504,0.05395414107698571,1,16,16,[1;2;10;18;19];[1;3;4;9;10;17;19],0.0,0.1069965,0.00577290420189638,4,0,
66633,230.0,11,15,12500,250000,162029.953125,308009.96405444894,31386.54120107276,1.2320398562177957,0.12554616480429104,1.7072363458845095,3,10,7,[11;12;15],0.3518802,0.11756407,0.20070964856987167,8,1,
66468,230.0,5,17,12500,100000,100000.0,116106.13114831381,72184.35716516183,1.161061311483138,0.7218435716516183,0.4392177398315198,1,8,8,[5;6;7;8;9;10;17],0.0,0.1069965,0.04699476046153504,4,0,
66328,230.0,10,14,12500,150000,150000.0,269415.3453881313,219417.0721948808,1.796102302587542,1.4627804812992053,0.33332182128833665,1,12,12,[10;11;12;13;14],0.0,0.1069965,0.03566426791881561,4,0,
66394,230.0,12,22,12500,150000,150000.0,241996.67752835125,166457.0280237058,1.6133111835223417,1.1097135201580386,0.5035976633643031,1,6,6,[12;15;22];[12;13;14;15;21;22],0.0,0.1069965,0.05388318688555803,4,1,
66383,230.0,17,19,12500,150000,97217.96875,184057.8487268317,174304.68760941835,1.2270523248455447,1.1620312507294557,0.1003226153396602,3,3,2,[17;19],0.3518802,0.11756407,0.011794334695938902,8,3,
