121265,0,1,137500,0,0,2,3,137500,150000,
120878,0,2,87500,1,6,7,2,87500,100000,
121199,0,3,212500,0;3,60,65,6,212500,225000,
121260,0,3,250000,0;3,9,15,7,250000,262500,
121298,0,3,250000,0;3,86,92,7,250000,262500,
121185,0,5,237500,0;3;8,34,43,10,237500,250000,
121235,0,5,187500,0;3;8,76,83,8,187500,200000,
121231,0,6,137500,0;3;9,68,73,6,137500,150000,
121104,0,7,87500,1;4;11,10,13,4,87500,100000,
121098,0,8,187500,1;4;11;15,84,91,8,187500,200000,
121247,0,9,212500,1;5,16,21,6,212500,225000,
121192,0,10,212500,1;6,30,35,6,212500,225000,
121041,0,16,187500,1;6;21;25,178,193,16,187500,200000,
121296,0,17,237500,1;6;23,38,47,10,237500,250000,
121048,0,18,137500,1;6;22,131,136,6,137500,150000,
121291,0,22,237500,1;4;11;15;17;27;33,103,122,20,237500,250000,
121091,1,5,250000,3;8,0,6,7,250000,262500,
121187,1,6,100000,3;9,21,23,3,100000,112500,
121198,1,7,237500,3;9;14,48,57,10,237500,250000,
121228,1,11,87500,2;6;21,65,68,4,87500,100000,
121234,1,14,87500,3;9;14;15;18;28,165,172,8,87500,100000,
121119,1,16,87500,2;6;21;25,55,62,8,87500,100000,
121292,1,19,187500,2;6;22;38,99,114,16,187500,200000,
121019,2,7,137500,4;11,49,52,4,137500,150000,
121236,2,7,100000,4;11,16,18,3,100000,112500,
121267,2,7,250000,4;11,0,6,7,250000,262500,
121288,2,7,137500,4;11,21,24,4,137500,150000,
121243,2,12,237500,4;11;15;17,306,315,10,237500,250000,
121273,2,12,137500,4;11;15;17,175,180,6,137500,150000,
121256,3,6,137500,9,0,1,2,137500,150000,
121106,3,7,100000,9;14,14,16,3,100000,112500,
121266,3,8,137500,9;14;15,28,31,4,137500,150000,
10423,3,9,12500,9;14;15;16,42,42,1,12500,25000,
10424,3,9,12500,7;12,0,0,1,12500,37500,
10425,3,9,12500,7;12,3,3,1,12500,37500,
121216,3,9,100000,7;12,10,12,3,100000,112500,
14596,3,10,0,9;14;15;16;19,45,45,1,0,25000,
14597,3,10,0,9;14;15;16;19,153,153,1,0,25000,
14598,3,10,0,9;14;15;16;19,156,156,1,0,25000,
14599,3,10,0,9;14;15;16;19,159,159,1,0,25000,
14600,3,10,0,9;14;15;16;19,162,162,1,0,25000,
121170,3,11,137500,7;12;20,24,29,6,137500,150000,
121302,3,12,87500,9;14;15;17,7,10,4,87500,100000,
121182,3,13,137500,7;12;20;24;26,206,217,12,137500,150000,
121134,3,15,237500,9;14;15;17;27,220,229,10,237500,250000,
121022,3,18,87500,7;12;19;22,121,128,8,87500,100000,
121208,3,18,187500,7;12;19;22,183,198,16,187500,200000,
121002,4,5,137500,10,9,11,3,137500,150000,
121230,4,6,100000,10;13,0,2,3,100000,112500,
120949,4,12,237500,11;15;17,183,192,10,237500,250000,
121195,4,15,187500,11;15;17;27,127,134,8,187500,200000,
121217,4,15,237500,11;15;17;27,137,146,10,237500,250000,
121229,4,19,237500,12;19;22;38,261,280,20,237500,250000,
121251,4,23,137500,11;15;18;28;30,375,386,12,137500,150000,
121259,5,10,87500,13;14;15;16;19,355,362,8,87500,100000,
121117,5,13,137500,13;14;15;18,261,266,6,137500,150000,
121044,5,15,87500,13;14;15;17;27,286,293,8,87500,100000,
121227,5,17,87500,13;14;15;16;19;23,232,239,8,87500,100000,
121301,5,18,87500,13;14;15;16;19;22,207,214,8,87500,100000,
121290,5,21,87500,13;14;15;17;27;32,70,77,8,87500,100000,
121297,6,7,237500,14,0,4,5,237500,250000,
121274,6,14,87500,14;15;18;28,242,245,4,87500,100000,
121303,6,14,137500,14;15;18;28,296,301,6,137500,150000,
121062,6,18,87500,14;15;16;19;22,365,372,8,87500,100000,
121197,6,19,137500,14;15;16;19;22;38,320,331,12,137500,150000,
121264,7,8,137500,15,0,2,3,137500,150000,
121153,7,9,212500,15;16,62,67,6,212500,225000,
121145,7,10,187500,15;16;19,251,258,8,187500,200000,
121154,7,13,250000,15;18,94,100,7,250000,262500,
121143,7,14,87500,15;18;28,53,56,4,87500,100000,
121133,7,21,237500,15;17;27;32,195,204,10,237500,250000,
121304,7,21,137500,15;17;27;32,389,394,6,137500,150000,
121074,7,22,187500,15;17;27;33,335,342,8,187500,200000,
121124,7,23,187500,15;18;28;30,13,20,8,187500,200000,
