119185,0,1,137500,0,0,2,3,137500,150000,
118797,0,2,87500,1,6,7,2,87500,100000,
119119,0,3,212500,0;3,46,51,6,212500,225000,
119180,0,3,250000,0;3,9,15,7,250000,262500,
119216,0,3,250000,0;3,91,97,7,250000,262500,
119104,0,5,237500,0;3;8,34,43,10,237500,250000,
119156,0,5,187500,0;3;8,81,88,8,187500,200000,
119152,0,6,137500,0;3;9,73,78,6,137500,150000,
119022,0,7,87500,1;4;11,27,30,4,87500,100000,
119016,0,8,187500,1;4;11;15,172,179,8,187500,200000,
119168,0,9,212500,1;5,10,15,6,212500,225000,
119112,0,10,212500,1;6,19,24,6,212500,225000,
118959,0,16,187500,1;6;21;25,246,261,16,187500,200000,
119214,0,17,237500,1;6;23,68,77,10,237500,250000,
118966,0,18,137500,1;6;22,60,65,6,137500,150000,
119009,1,5,250000,3;8,0,6,7,250000,262500,
119106,1,6,100000,3;9,21,23,3,100000,112500,
119118,1,7,237500,3;9;14,54,63,10,237500,250000,
119149,1,11,87500,2;6;21,12,15,4,87500,100000,
119155,1,14,87500,3;9;14;15;18;28,200,207,8,87500,100000,
119038,1,16,87500,2;6;21;25,148,155,8,87500,100000,
119210,1,19,187500,2;6;22;38,35,50,16,187500,200000,
118937,2,7,137500,4;11,49,52,4,137500,150000,
119157,2,7,100000,4;11,0,2,3,100000,112500,
119187,2,7,250000,4;11,5,11,7,250000,262500,
119207,2,7,137500,4;11,33,36,4,137500,150000,
119164,2,12,237500,4;11;15;17,248,257,10,237500,250000,
119192,2,12,137500,6;21;24,27,32,6,137500,150000,
119177,3,6,137500,9,0,1,2,137500,150000,
119024,3,7,100000,9;14,68,70,3,100000,112500,
119186,3,8,137500,9;14;15,182,185,4,137500,150000,
11221,3,9,12500,9;14;15;16,42,42,1,12500,25000,
11222,3,9,12500,7;12,0,0,1,12500,37500,
11223,3,9,12500,7;12,3,3,1,12500,37500,
119137,3,9,100000,7;12,20,22,3,100000,112500,
15416,3,10,0,9;14;15;16;19,45,45,1,0,25000,
15417,3,10,0,9;14;15;16;19,48,48,1,0,25000,
15418,3,10,0,9;14;15;16;19,51,51,1,0,25000,
15419,3,10,0,9;14;15;16;19,110,110,1,0,25000,
15420,3,10,12500,9;14;15;16;19,113,113,1,12500,25000,
119090,3,11,137500,7;12;20,42,47,6,137500,150000,
119220,3,12,87500,9;14;15;17,86,89,4,87500,100000,
119101,3,13,137500,9;14;15;18,116,121,6,137500,150000,
119054,3,15,237500,9;14;15;17;27,316,325,10,237500,250000,
119175,3,16,237500,9;14;15;17;27;31,364,383,20,237500,250000,
118940,3,18,87500,7;12;19;22,96,103,8,87500,100000,
119128,3,18,187500,7;12;19;22,118,133,16,187500,200000,
118920,4,5,137500,10,9,11,3,137500,150000,
119151,4,6,100000,10;13,0,2,3,100000,112500,
119115,4,15,187500,11;15;17;27,290,297,8,187500,200000,
119138,4,15,237500,11;15;17;27,388,397,10,237500,250000,
119150,4,19,237500,12;19;22;38,276,295,20,237500,250000,
119171,4,23,137500,11;15;18;28;30,276,287,12,137500,150000,
119036,5,13,137500,13;14;15;18,150,155,6,137500,150000,
119133,5,14,237500,13;14;15;18;28,342,361,20,237500,250000,
118962,5,15,87500,13;14;15;17;27,332,339,8,87500,100000,
119148,5,17,87500,13;14;15;16;19;23,158,165,8,87500,100000,
119219,5,18,87500,13;14;15;16;19;22,188,195,8,87500,100000,
119209,5,21,87500,13;14;15;17;27;32,124,131,8,87500,100000,
119215,6,7,237500,14,0,4,5,237500,250000,
119193,6,14,87500,14;15;18;28,210,213,4,87500,100000,
119221,6,14,137500,14;15;18;28,17,22,6,137500,150000,
118980,6,18,87500,14;15;16;19;22,140,147,8,87500,100000,
119117,6,19,137500,14;15;16;19;22;38,262,273,12,137500,150000,
119184,7,8,137500,15,63,65,3,137500,150000,
119074,7,9,212500,15;16,0,5,6,212500,225000,
119065,7,10,187500,15;16;19,76,83,8,187500,200000,
119075,7,13,250000,15;18,54,60,7,250000,262500,
119063,7,14,87500,15;18;28,11,14,4,87500,100000,
119053,7,21,237500,15;17;27;32,236,245,10,237500,250000,
119222,7,21,137500,15;17;27;32,92,97,6,137500,150000,
118991,7,22,187500,15;17;27;33,226,233,8,187500,200000,
119044,7,23,187500,15;18;28;30,216,223,8,187500,200000,
