ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66490,230.0,2,12,12500,250000,135106.265625,526512.880513252,153397.4633606334,2.106051522053008,0.6135898534425337,2.761644070671501,3,10,6,[2;4;7;8;12];[2;10;11;12],0.4595749,0.29686132,0.8198253062168283,8,1,
66521,230.0,20,23,12500,250000,135106.265625,224082.062735377,134743.52506166554,0.896328250941508,0.5389741002466621,0.6612464441482709,3,10,6,[20;21;22;23],0.4595749,0.29686132,0.19629849274053277,8,1,
66483,230.0,8,18,12500,200000,117334.390625,276828.1157179331,132222.50906846966,1.3841405785896654,0.6611125453423483,1.232423052062775,2,8,5,[8;9;10;18],0.41332808,0.0,0.0,4,1,
66621,230.0,9,14,12500,150000,81063.7578125,240668.9591922486,23011.208590941125,1.6044597279483241,0.15340805727294082,2.685019204740817,3,12,7,[9;11;12;13;14],0.4595749,0.29686132,0.7970783473155778,8,0,
66468,230.0,5,17,12500,100000,100000.0,116106.13114831381,72184.35716516183,1.161061311483138,0.7218435716516183,0.4392177398315198,1,8,8,[5;6;7;8;9;10;17],0.0,0.36879826,0.16198273641916897,4,0,
66226,230.0,7,23,12500,200000,117334.390625,838767.4571000503,372137.1686516136,4.193837285500251,1.860685843258068,3.976926881324966,2,8,5,[7;8;13;14;23],0.41332808,0.0,0.0,4,1,
66433,230.0,22,23,12500,200000,108085.015625,538499.5991838537,183705.39495589354,2.6924979959192683,0.9185269747794678,3.2825476560714506,3,4,3,[22;23],0.4595749,0.29686132,0.9744614325537457,8,3,
66654,230.0,0,3,12500,250000,250000.0,388401.9935245675,9315.012127856902,1.55360797409827,0.03726004851142761,1.5163479255868424,1,7,7,[0;1;3],0.0,0.36879826,0.5592264703249593,4,2,
66547,230.0,3,8,12500,150000,150000.0,407970.5742293413,71012.17976566261,2.7198038281956087,0.47341453177108406,2.2463892964245247,1,4,4,[3;6;7;8],0.0,0.36879826,0.8284644546396419,4,2,
66375,230.0,10,18,12500,250000,250000.0,376553.0890608346,300367.5760921283,1.5062123562433385,1.201470304368513,0.3047420518748254,1,7,7,[10;18],0.0,0.36879826,0.11238833723704277,4,2,
66563,230.0,19,23,12500,100000,54042.5078125,65736.59695983451,39957.75677460642,0.6573659695983451,0.39957756774606423,0.47701044953874905,3,4,3,[19;20;21;22;23],0.4595749,0.29686132,0.1416059520540036,8,1,
66384,230.0,3,13,12500,150000,81063.7578125,281180.6137562286,173472.12004103768,1.8745374250415239,1.1564808002735845,1.3286886101691429,3,6,4,[3;6;7;8;13];[3;4;9;11;12;13],0.4595749,0.29686132,0.39443625565906654,8,1,
66218,230.0,1,16,12500,100000,58667.1953125,236946.19549907543,190253.3389503901,2.3694619549907543,1.9025333895039012,0.7958937984576909,2,8,5,[1;2;10;11;16];[1;3;6;7;8;12;15;16],0.41332808,0.0,0.0,4,0,
66545,230.0,0,1,12500,150000,150000.0,114793.82454872393,71909.53528100578,0.7652921636581596,0.4793969018733719,0.28589526178478764,1,3,3,[0;1],0.0,0.36879826,0.10543767392213876,4,3,
66085,230.0,6,18,12500,100000,100000.0,514930.5612468254,247662.8651849012,5.149305612468254,2.476628651849012,2.672676960619242,1,8,8,[6;7;8;9;10;18],0.0,0.36879826,0.9856786017150392,4,0,
66342,230.0,10,19,12500,150000,150000.0,326343.0392791264,208181.0244282991,2.1756202618608427,1.3878734961886607,0.7877467656721819,0,6,6,[10;18;19];[10;17;19],0.0,0.0,0.0,2,1,
66407,230.0,0,10,12500,200000,108085.015625,424174.24393771624,213174.69889003178,2.1208712196885813,1.0658734944501589,1.9521628419369668,3,6,3,[0;2;10];[0;1;2;9;10],0.4595749,0.29686132,0.5795216395452938,8,2,
66631,230.0,1,19,12500,200000,200000.0,36611.11118029794,25820.282964900798,0.1830555559014897,0.129101414824504,0.05395414107698571,1,16,16,[1;2;10;18;19];[1;3;4;9;10;17;19],0.0,0.36879826,0.01989819312887609,4,0,
65972,230.0,4,5,12500,150000,150000.0,550497.6091403961,444295.6022012822,3.669984060935974,2.9619706813418816,0.7080133795940924,1,3,3,[4;5],0.0,0.36879826,0.2611140995626166,4,3,
66573,230.0,14,19,12500,200000,200000.0,231419.3482233918,72262.34650347578,1.157096741116959,0.3613117325173789,0.7957850085995801,1,16,16,[14;15;16;17;19],0.0,0.36879826,0.29348412325913376,4,0,
66616,230.0,22,23,12500,100000,100000.0,21440.16554331074,17720.18285089416,0.2144016554331074,0.17720182850894162,0.03719982692416579,1,2,2,[22;23],0.0,0.36879826,0.01371923129017346,4,3,
66185,230.0,0,7,12500,100000,54042.5078125,235612.0781297136,205907.94633472455,2.356120781297136,2.0590794633472456,0.5496438613559219,3,4,3,[0;2;4;7];[0;1;3;6;7],0.4595749,0.29686132,0.1631680026154678,8,1,
66052,230.0,0,18,12500,150000,81063.7578125,390666.9157778083,390177.59015723923,2.6044461051853887,2.601183934381595,0.006036305552960717,3,6,4,[0;2;10;18],0.4595749,0.29686132,0.0017919456388060418,8,1,
66481,230.0,2,7,12500,100000,54042.5078125,143419.5245497051,66375.56763459998,1.434195245497051,0.6637556763459997,1.4256177647347148,3,3,2,[2;4;7],0.4595749,0.29686132,0.4232107725010346,8,2,
65699,230.0,0,2,12500,100000,100000.0,449650.97272443015,408280.1098705886,4.496509727244302,4.082801098705886,0.4137086285384157,0,2,2,[0;2];[0;1;2],0.0,0.0,0.0,2,3,
66091,230.0,5,22,12500,200000,117334.390625,512728.7842132546,490700.7120590379,2.563643921066273,2.4535035602951893,0.18773756111108245,2,16,10,[5;6;7;8;12;15;22],0.41332808,0.0,0.0,4,0,
66429,230.0,15,21,12500,200000,200000.0,404622.88352595124,188294.54473037686,2.023114417629756,0.9414727236518843,1.081641693977872,1,4,4,[15;21];[15;16;21],0.0,0.36879826,0.39890757026983714,4,3,
66367,230.0,15,16,12500,150000,81063.7578125,280107.4124522927,184341.89141712806,1.8673827496819513,1.2289459427808538,1.181360472673575,3,3,2,[15;16],0.4595749,0.29686132,0.3507002301808484,8,3,
66485,230.0,9,18,12500,100000,54042.5078125,90628.91093519737,63260.48052426927,0.9062891093519738,0.6326048052426927,0.5064241525096866,3,4,3,[9;10;18],0.4595749,0.29686132,0.15033774276563439,8,1,
66608,230.0,10,13,12500,150000,150000.0,149598.00382264063,31413.973334525734,0.9973200254842709,0.20942648889683824,0.7878935365874327,1,12,12,[10;11;12;13],0.0,0.36879826,0.29057376214440905,4,0,
65861,230.0,4,12,12500,250000,146667.984375,1147540.189357244,851843.1125653478,4.590160757428976,3.4073724502613914,2.0160982817176905,2,10,6,[4;7;8;12];[4;9;11;12],0.41332808,0.0,0.0,4,1,
66305,230.0,7,9,12500,200000,200000.0,399524.016625071,310108.06600901333,1.997620083125355,1.5505403300450666,0.44707975308028836,1,6,6,[7;8;9],0.0,0.36879826,0.16488223319333797,4,2,
66599,230.0,17,20,12500,200000,108085.015625,222499.68094400855,50123.349772400165,1.1124984047200428,0.2506167488620008,1.5948217730355132,3,6,3,[17;19;20],0.4595749,0.29686132,0.47344089787870036,8,2,
66002,230.0,2,7,12500,150000,81063.7578125,582518.915777598,423823.72647829243,3.8834594385173205,2.825491509855283,1.9576588924192226,3,4,3,[2;4;7],0.4595749,0.29686132,0.5811532043502772,8,2,
66210,230.0,5,13,12500,150000,81063.7578125,320043.2931535261,291449.38404740515,2.1336219543568404,1.9429958936493676,0.35273356853338167,3,6,4,[5;6;7;8;13],0.4595749,0.29686132,0.10471295302204507,8,1,
33294,230.0,10,23,12500,178912,96688.53125,1.366082173810169E15,2.6081687359565288E7,7.635497752024286E9,145.77941870620913,1.4128688953562712E10,3,15,8,[10;18;19;20;21;22;23];[10;17;19;20;21;22;23];[],0.4595749,0.29686132,4.1942612629948425E9,8,0,
66277,230.0,7,14,12500,100000,100000.0,193683.69633606903,161904.36729426665,1.9368369633606903,1.6190436729426665,0.31779329041802384,0,4,4,[7;8;13;14],0.0,0.0,0.0,2,1,
66328,230.0,10,14,12500,150000,150000.0,269415.3453881313,219417.0721948808,1.796102302587542,1.4627804812992053,0.33332182128833665,1,12,12,[10;11;12;13;14],0.0,0.36879826,0.1229285063513532,4,0,
66446,230.0,22,23,12500,250000,250000.0,424389.55025941995,216187.19181323342,1.6975582010376797,0.8647487672529337,0.832809433784746,0,5,5,[22;23],0.0,0.0,0.0,2,3,
