ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66573,230.0,14,19,12500,200000,200000.0,231419.3482233918,72262.34650347578,1.157096741116959,0.3613117325173789,0.7957850085995801,1,16,16,[14;15;16;17;19],0.0,0.38241667,0.30432144948654977,4,0,
66599,230.0,17,20,12500,200000,106244.28125,222499.68094400855,50123.349772400165,1.1124984047200428,0.2506167488620008,1.62245284631777,3,6,3,[17;19;20],0.46877858,0.21903548,0.3553747322046278,8,2,
66632,230.0,12,16,12500,150000,79683.2109375,225641.76275404292,19012.016130844244,1.5042784183602862,0.1267467742056283,2.5931403943462508,3,6,4,[12;15;16],0.46877858,0.21903548,0.5679897417673928,8,1,
66187,230.0,3,7,12500,100000,100000.0,205881.35747889284,205671.614582036,2.0588135747889282,2.05671614582036,0.002097428968568238,1,3,3,[3;6;7];[3;4;7],0.0,0.38241667,8.020917923963288E-4,4,2,
66619,230.0,2,7,12500,150000,79683.2109375,46577.71770680483,24927.68265138352,0.31051811804536555,0.16618455100922347,0.27170134677463836,3,4,3,[2;4;7],0.46877858,0.21903548,0.059512233941844,8,2,
66490,230.0,2,12,12500,250000,132805.34375,526512.880513252,153397.4633606334,2.106051522053008,0.6135898534425337,2.8094909153700125,3,10,6,[2;4;7;8;12];[2;10;11;12],0.46877858,0.21903548,0.6153781812192056,8,1,
66002,230.0,2,7,12500,150000,79683.2109375,582518.915777598,423823.72647829243,3.8834594385173205,2.825491509855283,1.9915762976319322,3,4,3,[2;4;7],0.46877858,0.21903548,0.43622586323067314,8,2,
66226,230.0,7,23,12500,200000,121120.1640625,838767.4571000503,372137.1686516136,4.193837285500251,1.860685843258068,3.852622571941667,2,8,5,[7;8;13;14;23],0.39439914,0.0,0.0,4,1,
65972,230.0,4,5,12500,150000,150000.0,550497.6091403961,444295.6022012822,3.669984060935974,2.9619706813418816,0.7080133795940924,1,3,3,[4;5],0.0,0.38241667,0.2707561157920243,4,3,
66654,230.0,0,3,12500,250000,250000.0,388401.9935245675,9315.012127856902,1.55360797409827,0.03726004851142761,1.5163479255868424,1,7,7,[0;1;3],0.0,0.38241667,0.5798767175227159,4,2,
66471,230.0,1,11,12500,100000,53122.140625,100454.98684061726,71293.96851082105,1.0045498684061727,0.7129396851082106,0.5489428492778503,3,4,3,[1;2;10;11];[1;3;4;9;11],0.46877858,0.21903548,0.12023795853328201,8,1,
66639,230.0,4,23,12500,200000,106244.28125,786812.2478951932,20754.81104825485,3.934061239475966,0.10377405524127425,7.210340656443463,3,16,9,[4;7;8;13;14;23];[4;9;11;16;21;22;23],0.46877858,0.21903548,1.5793204010231523,8,0,
66136,230.0,3,23,12500,200000,121120.1640625,460025.42081106413,452076.84478733654,2.3001271040553206,2.2603842239366827,0.06562553730841049,2,16,10,[3;6;7;8;13;14;23];[3;4;9;11;16;21;22;23],0.39439914,0.0,0.0,4,0,
66247,230.0,7,21,12500,250000,132805.34375,496405.8776785549,437780.40093796735,1.9856235107142197,1.7511216037518693,0.44143912778748845,3,10,6,[7;8;12;15;21],0.46877858,0.21903548,0.09669082967690619,8,1,
66429,230.0,15,21,12500,200000,200000.0,404622.88352595124,188294.54473037686,2.023114417629756,0.9414727236518843,1.081641693977872,1,4,4,[15;21];[15;16;21],0.0,0.38241667,0.4136378099352483,4,3,
