ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66289,230.0,7,10,12500,200000,130374.0625,352827.2662280756,317351.10518638976,1.764136331140378,1.5867555259319488,0.2721105753765866,3,8,6,[7;8;9;10],0.3481297,0.212934,0.057941593877714234,8,1,
66433,230.0,22,23,12500,200000,130374.0625,538499.5991838537,183705.39495589354,2.6924979959192683,0.9185269747794678,2.721355756033085,3,4,3,[22;23],0.3481297,0.212934,0.5794691727604804,8,3,
66461,230.0,8,11,12500,100000,65187.03125,78287.01843278622,74844.52056754663,0.7828701843278623,0.7484452056754662,0.05280955139099264,3,3,2,[8;9;11],0.3481297,0.212934,0.011244949136307828,8,2,
66583,230.0,6,14,12500,100000,100000.0,42744.069232293215,32408.668369942006,0.42744069232293214,0.32408668369942006,0.10335400862351207,1,4,4,[6;7;8;13;14],0.0,0.47803828,0.049407172637753086,4,1,
66476,230.0,0,6,12500,150000,91838.3984375,147989.94745880237,104945.07098703139,0.9865996497253491,0.6996338065802092,0.4687023852691792,2,6,4,[0;1;3;6];[0;2;4;5;6],0.387744,0.0,0.0,4,1,
66384,230.0,3,13,12500,150000,97780.546875,281180.6137562286,173472.12004103768,1.8745374250415239,1.1564808002735845,1.101532948218282,3,6,4,[3;6;7;8;13];[3;4;9;11;12;13],0.3481297,0.212934,0.23455381930766597,8,1,
66463,230.0,14,15,12500,250000,153064.0,358652.0104974511,185747.31973573932,1.4346080419898044,0.7429892789429573,1.1296235133218384,2,5,4,[14;15],0.387744,0.0,0.0,4,3,
66607,230.0,3,20,12500,100000,65187.03125,98952.90192293373,21187.56483786797,0.9895290192293373,0.21187564837867967,1.192957185739841,3,8,6,[3;6;7;8;12;15;16;20];[3;4;9;10;18;19;20],0.3481297,0.212934,0.2540211481085504,8,0,
66521,230.0,20,23,12500,250000,162967.578125,224082.062735377,134743.52506166554,0.896328250941508,0.5389741002466621,0.5481982306063244,3,10,7,[20;21;22;23],0.3481297,0.212934,0.11673004328594803,8,1,
66479,230.0,1,14,12500,100000,61225.59765625,74279.61091025281,68150.24289767849,0.7427961091025281,0.6815024289767848,0.10011119707487924,2,8,5,[1;3;6;7;8;13;14],0.387744,0.0,0.0,4,0,
66660,230.0,6,14,12500,150000,150000.0,18800.122409970754,2960.980167998173,0.12533414939980503,0.019739867786654486,0.10559428161315054,1,6,6,[6;7;8;13;14],0.0,0.47803828,0.05047810888714384,4,1,
66662,230.0,11,12,12500,150000,150000.0,206981.15187792608,2314.9655742003006,1.3798743458528406,0.015433103828002004,1.3644412420248386,1,4,4,[11;12],0.0,0.47803828,0.6522551461391075,4,2,
66481,230.0,2,7,12500,100000,65187.03125,143419.5245497051,66375.56763459998,1.434195245497051,0.6637556763459997,1.1818908714967302,3,3,2,[2;4;7],0.3481297,0.212934,0.25166475352627404,8,2,
66328,230.0,10,14,12500,150000,150000.0,269415.3453881313,219417.0721948808,1.796102302587542,1.4627804812992053,0.33332182128833665,1,12,12,[10;11;12;13;14],0.0,0.47803828,0.15934059053590208,4,0,
66396,230.0,8,11,12500,250000,162967.578125,283411.74300759064,276351.9309104367,1.1336469720303626,1.105407723641747,0.04332034753252647,3,7,5,[8;9;11],0.3481297,0.212934,0.009224374980271576,8,2,
66641,230.0,18,21,12500,150000,150000.0,356385.1327197085,14506.429440842794,2.3759008847980567,0.09670952960561863,2.279191355192438,0,6,6,[18;19;20;21],0.0,0.0,0.0,2,1,
66383,230.0,17,19,12500,150000,97780.546875,184057.8487268317,174304.68760941835,1.2270523248455447,1.1620312507294557,0.09974541421515604,3,3,2,[17;19],0.3481297,0.212934,0.021239190257933048,8,3,
66007,230.0,3,18,12500,100000,65187.03125,288431.26966431784,281291.5086095757,2.8843126966431782,2.8129150860957566,0.10952732379213001,3,8,6,[3;4;9;10;18],0.3481297,0.212934,0.023322091414101482,8,0,
66306,230.0,7,13,12500,250000,153064.0,798920.459111784,381971.90540167014,3.195681836447136,1.5278876216066806,2.724014531020322,2,7,5,[7;8;13],0.387744,0.0,0.0,4,2,
66490,230.0,2,12,12500,250000,162967.578125,526512.880513252,153397.4633606334,2.106051522053008,0.6135898534425337,2.289507046131044,3,10,7,[2;4;7;8;12];[2;10;11;12],0.3481297,0.212934,0.4875138985814825,8,1,
66547,230.0,3,8,12500,150000,150000.0,407970.5742293413,71012.17976566261,2.7198038281956087,0.47341453177108406,2.2463892964245247,1,4,4,[3;6;7;8],0.0,0.47803828,1.0738600781740604,4,2,
66474,230.0,4,6,12500,100000,100000.0,78031.99824587637,70562.17503571247,0.7803199824587637,0.7056217503571247,0.07469823210163895,1,3,3,[4;5;6],0.0,0.47803828,0.03570861448271917,4,2,
66424,230.0,10,12,12500,100000,65187.03125,267743.9757153763,97884.35694692339,2.6774397571537634,0.9788435694692339,2.6057271835033355,3,4,3,[10;11;12],0.3481297,0.212934,0.5548479180337703,8,1,
66354,230.0,3,11,12500,150000,97780.546875,642338.269789434,200902.52766812852,4.28225513192956,1.3393501844541902,4.514555887798352,3,6,4,[3;4;9;11];[3;6;7;8;9;10;11],0.3481297,0.212934,0.9613024537067039,8,1,
66002,230.0,2,7,12500,150000,97780.546875,582518.915777598,423823.72647829243,3.8834594385173205,2.825491509855283,1.6229730238281856,3,4,3,[2;4;7],0.3481297,0.212934,0.34558614155659123,8,2,
65774,230.0,18,23,12500,150000,97780.546875,652200.9206515463,563309.5963901326,4.348006137676975,3.7553973092675506,0.9090900736539821,3,12,8,[18;19;20;21;22;23],0.3481297,0.212934,0.19357618781637628,8,0,
