ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
6438,150.0,7,9,12500,60000,51520.52734375,193518.37483992468,86509.01608941382,3.225306247332078,1.4418169348235637,2.0770236885525586,3,2,2,[7;8;9];[7;4;9];[7;6;3;1;2;9],0.14132449,0.29166824,0.6058018359013204,8,2,
6583,150.0,22,21,12500,60000,60000.0,81599.54569207813,36854.85909616176,1.359992428201302,0.614247651602696,0.745744776598606,1,2,2,[22;21];[22;15;21];[22;23;14;15;16;21],0.0,0.16935223,0.12629354347072713,4,3,
6351,150.0,8,15,12500,40000,40000.0,121884.4829321239,82395.43907941737,3.047112073303097,2.0598859769854343,0.9872260963176629,1,2,2,[8;12;15];[8;13;14;15];[8;9;11;16;15];[8;7;4;2;10;17;16;21;15],0.0,0.16935223,0.16718894429191508,4,2,
6606,150.0,16,9,12500,80000,80000.0,36537.69574408955,34081.79604261079,0.45672119680111933,0.4260224505326349,0.030698746268484456,0,4,4,[16;11;9];[16;15;12;8;9];[16;17;10;9];[16;20;19;18;10;2;9];[16;21;15;14;13;8;7;4;9],0.0,0.0,0.0,2,1,
6648,150.0,14,4,12500,50000,42933.7734375,19409.64194214345,8132.918411710221,0.38819283884286904,0.16265836823420443,0.2626539081305096,3,2,2,[14;13;8;7;4];[14;15;12;8;9;4];[14;23;22;21;16;17;10;2;4],0.14132449,0.29166824,0.07660780213007815,8,1,
6523,150.0,9,0,12500,50000,42933.7734375,141121.8068370939,47669.69169702797,2.822436136741878,0.9533938339405594,2.1766573595919034,3,2,2,[9;2;0];[9;4;3;1;0],0.14132449,0.29166824,0.6348618130050414,8,2,
6542,150.0,10,6,12500,40000,34347.01953125,46702.35938116235,34538.253214324184,1.1675589845290588,0.8634563303581047,0.3541531827720234,3,2,2,[10;2;1;3;6];[10;9;8;7;6];[10;11;9;4;5;6],0.14132449,0.29166824,0.10329523418343942,8,1,
6448,150.0,16,2,12500,70000,45170.1875,110074.23610811066,98757.16564814767,1.5724890872587238,1.4108166521163952,0.25054290947651797,2,3,2,[16;17;10;2];[16;11;9;2];[16;15;12;8;7;4;2];[16;20;19;18;10;9;4;3;1;2],0.3547116,0.0,0.0,4,1,
6601,150.0,14,0,12500,60000,51520.52734375,34928.91025135961,27547.93816551924,0.5821485041893268,0.459132302758654,0.14326273931402703,3,5,5,[14;13;8;9;2;0];[14;15;12;8;7;6;3;1;0],0.14132449,0.29166824,0.041785190496874625,8,0,
6368,150.0,14,11,12500,70000,60107.28515625,167242.35592501806,135156.65832044702,2.3891765132145437,1.9308094045778148,0.5338071476036865,3,3,3,[14;15;16;11];[14;13;12;11];[14;23;22;15;12;8;9;11],0.14132449,0.29166824,0.1556945892422244,8,1,
6516,150.0,17,4,12500,70000,70000.0,115300.9569503451,69142.37511532562,1.647156527862073,0.9877482159332232,0.6594083119288499,1,3,3,[17;10;2;4];[17;16;11;9;4];[17;19;18;10;9;8;7;4],0.0,0.16935223,0.11167227035419058,4,1,
6260,150.0,17,1,12500,40000,25811.537109375,126961.42125551375,106224.70008274604,3.174035531387844,2.655617502068651,0.8033896518993359,2,2,2,[17;10;2;1];[17;16;11;9;2;0;1];[17;19;18;10;9;4;3;1],0.3547116,0.0,0.0,4,1,
6358,150.0,13,6,12500,60000,60000.0,209434.8741764368,120932.17423614534,3.490581236273947,2.015536237269089,1.475044999004858,1,3,3,[13;8;7;6];[13;12;8;9;4;3;6];[13;14;15;16;17;10;2;4;5;6],0.0,0.16935223,0.24980216496154928,4,1,
6509,150.0,13,3,12500,60000,51520.52734375,97880.88352780732,61474.01184065999,1.6313480587967888,1.0245668640109997,0.7066478652264373,3,3,3,[13;8;7;6;3];[13;12;8;9;4;3];[13;14;15;16;17;10;2;1;3],0.14132449,0.29166824,0.20610673650441222,8,1,
6513,150.0,8,12,12500,50000,42933.7734375,55685.780898180325,50046.42653514111,1.1137156179636065,1.0009285307028222,0.1313500733424637,3,1,1,[8;12];[8;13;12];[8;9;11;12];[8;7;4;2;10;17;16;15;12],0.14132449,0.29166824,0.0383106442238461,8,3,
6574,150.0,19,13,12500,80000,51623.07421875,399970.5900172376,52314.02914611351,4.999632375215469,0.6539253643264189,6.734518950507115,2,7,5,[19;20;21;15;14;13];[19;18;10;9;8;13];[19;17;16;15;12;13],0.3547116,0.0,0.0,4,0,
6622,150.0,20,22,12500,80000,51623.07421875,43155.57909370398,25758.18266276485,0.5394447386712997,0.32197728328456066,0.3370081544270831,2,3,2,[20;21;22];[20;16;15;22];[20;19;17;16;21;15;14;23;22],0.3547116,0.0,0.0,4,2,
6593,150.0,5,22,12500,60000,51520.52734375,36087.80365034861,32284.47789040942,0.6014633941724767,0.5380746315068237,0.07382155907590777,3,5,5,[5;3;6;7;8;12;15;22];[5;4;9;11;16;21;22],0.14132449,0.29166824,0.021531403933311977,8,0,
6660,150.0,18,15,12500,40000,34347.01953125,33322.391794932,3187.303434789044,0.8330597948733001,0.0796825858697261,0.8773712847850691,3,2,2,[18;19;20;21;15];[18;10;17;16;15],0.14132449,0.29166824,0.255901335174611,8,1,
6630,150.0,3,5,12500,40000,25811.537109375,32859.150825474615,11214.187702785239,0.8214787706368654,0.28035469256963097,0.8385770944033211,2,1,1,[3;5];[3;6;5];[3;4;5],0.3547116,0.0,0.0,4,5,
6477,150.0,3,12,12500,40000,34347.01953125,78652.7468742014,47514.35859618141,1.966318671855035,1.1878589649045352,0.9065819686049571,3,2,2,[3;6;7;8;12];[3;4;9;11;12];[3;1;2;9;8;13;12];[3;5;4;2;10;17;16;15;12],0.14132449,0.29166824,0.26442116380417907,8,1,
