122195,0,1,137500,0,0,2,3,137500,150000,
121802,0,2,87500,1,11,12,2,87500,100000,
122130,0,3,212500,0;3,65,70,6,212500,225000,
122190,0,3,250000,0;3,9,15,7,250000,262500,
122228,0,3,250000,0;3,91,97,7,250000,262500,
122116,0,5,237500,0;3;8,34,43,10,237500,250000,
122166,0,5,187500,0;3;8,81,88,8,187500,200000,
122162,0,6,137500,0;3;9,73,78,6,137500,150000,
122032,0,7,87500,1;4;11,15,18,4,87500,100000,
122026,0,8,187500,1;4;11;15,189,196,8,187500,200000,
122178,0,9,212500,1;5,0,5,6,212500,225000,
122123,0,10,212500,1;6,21,26,6,212500,225000,
121966,0,16,187500,1;6;21;25,233,248,16,187500,200000,
122226,0,17,237500,1;6;23,48,57,10,237500,250000,
121974,0,18,137500,1;6;22,34,39,6,137500,150000,
122019,1,5,250000,3;8,0,6,7,250000,262500,
122118,1,6,100000,3;9,21,23,3,100000,112500,
122129,1,7,237500,3;9;14,53,62,10,237500,250000,
122159,1,11,87500,2;6;21,42,45,4,87500,100000,
122165,1,14,87500,3;9;14;15;18;28,264,271,8,87500,100000,
122047,1,16,87500,2;6;21;25,140,147,8,87500,100000,
122221,1,19,187500,2;6;22;38,105,120,16,187500,200000,
121944,2,7,137500,4;11,48,51,4,137500,150000,
122167,2,7,100000,4;11,8,10,3,100000,112500,
122197,2,7,250000,4;11,32,38,7,250000,262500,
122218,2,7,137500,4;11,0,3,4,137500,150000,
122174,2,12,237500,4;11;15;17,274,283,10,237500,250000,
122203,2,12,137500,4;11;15;17,91,96,6,137500,150000,
122187,3,6,137500,9,0,1,2,137500,150000,
122034,3,7,100000,9;14,48,50,3,100000,112500,
122196,3,8,137500,9;14;15,101,104,4,137500,150000,
11226,3,9,12500,9;14;15;16,42,42,1,12500,25000,
11227,3,9,12500,7;12,0,0,1,12500,37500,
11228,3,9,12500,7;12,3,3,1,12500,37500,
122147,3,9,100000,7;12,16,18,3,100000,112500,
15432,3,10,0,9;14;15;16;19,45,45,1,0,25000,
15433,3,10,0,9;14;15;16;19,153,153,1,0,25000,
15434,3,10,0,9;14;15;16;19,156,156,1,0,25000,
15435,3,10,0,9;14;15;16;19,159,159,1,0,25000,
15436,3,10,12500,9;14;15;16;19,162,162,1,12500,25000,
122102,3,11,137500,7;12;20,22,27,6,137500,150000,
122231,3,12,87500,9;14;15;17,7,10,4,87500,100000,
122113,3,13,137500,9;14;15;18,246,251,6,137500,150000,
122063,3,15,237500,9;14;15;17;27,305,314,10,237500,250000,
121947,3,18,87500,7;12;19;22,95,102,8,87500,100000,
122139,3,18,187500,7;12;19;22,165,180,16,187500,200000,
122214,3,20,87500,7;12;19;22;38;39,6,13,8,87500,100000,
121927,4,5,137500,10,0,2,3,137500,150000,
122161,4,6,100000,10;13,5,7,3,100000,112500,
121873,4,12,237500,11;15;17,137,146,10,237500,250000,
122126,4,15,187500,11;15;17;27,254,261,8,187500,200000,
122148,4,15,237500,11;15;17;27,175,184,10,237500,250000,
122160,4,19,237500,12;19;22;38,72,91,20,237500,250000,
122177,4,20,187500,12;20;25;35,196,211,16,187500,200000,
122182,4,23,137500,11;15;18;28;30,351,362,12,137500,150000,
122224,4,23,187500,11;15;18;28;30,286,301,16,187500,200000,
122046,5,13,137500,13;14;15;18,333,338,6,137500,150000,
121969,5,15,87500,13;14;15;17;27,341,348,8,87500,100000,
122158,5,17,87500,13;14;15;16;19;23,211,218,8,87500,100000,
122220,5,21,87500,13;14;15;17;27;32,119,126,8,87500,100000,
121991,5,22,187500,13;14;15;17;27;33,228,243,16,187500,200000,
122227,6,7,237500,14,0,4,5,237500,250000,
122204,6,14,87500,14;15;18;28,221,224,4,87500,100000,
122232,6,14,137500,14;15;18;28,22,27,6,137500,150000,
121988,6,18,87500,14;15;16;19;22,381,388,8,87500,100000,
122128,6,19,137500,14;15;16;19;22;38,365,376,12,137500,150000,
122194,7,8,137500,15,0,2,3,137500,150000,
122084,7,9,212500,15;16,32,37,6,212500,225000,
122075,7,10,187500,15;16;19,62,69,8,187500,200000,
122085,7,13,250000,15;18,13,19,7,250000,262500,
122073,7,14,87500,15;18;28,85,88,4,87500,100000,
122062,7,21,237500,15;17;27;32,199,208,10,237500,250000,
122233,7,21,137500,15;17;27;32,107,112,6,137500,150000,
122000,7,22,187500,15;17;27;33,391,398,8,187500,200000,
122053,7,23,187500,15;18;28;30,48,55,8,187500,200000,
122120,8,11,250000,16;20,11,17,7,250000,262500,
122153,8,11,100000,16;20,0,2,3,100000,112500,
122156,8,11,137500,16;20,48,51,4,137500,150000,
94318,8,16,12500,16;20;25,8,8,1,12500,25000,
94319,8,16,12500,17;27;31,17,17,1,12500,25000,
94320,8,16,12500,17;27;31,51,51,1,12500,25000,
94321,8,16,12500,17;27;31,54,54,1,12500,25000,
94322,8,16,12500,17;27;31,57,57,1,12500,25000,
94323,8,16,12500,17;27;31,60,60,1,12500,25000,
122168,8,18,187500,16;19;22,20,27,8,187500,200000,
122219,9,14,137500,20;24;26;28,33,44,12,137500,150000,
122191,9,16,187500,20;25,79,86,8,187500,200000,
122170,9,18,87500,19;22,0,3,4,87500,100000,
122135,10,12,87500,21;24,0,3,4,87500,100000,
122215,10,13,137500,21;24;26,19,30,12,137500,150000,
122093,10,14,137500,21;24;26;28,91,102,12,137500,150000,
122115,10,15,237500,21;24;27,63,82,20,237500,250000,
122109,10,18,250000,22,42,48,7,250000,262500,
122192,10,18,250000,22,143,149,7,250000,262500,
122098,10,19,137500,22;38,62,67,6,137500,150000,
122234,11,12,137500,24,6,9,4,137500,150000,
122223,11,15,237500,24;27,129,138,10,237500,250000,
122222,12,16,137500,27;31,85,90,6,137500,150000,
122216,12,21,237500,27;32,28,37,10,237500,250000,
121958,12,22,137500,27;33,20,25,6,137500,150000,
122119,12,22,137500,27;33,4,9,6,137500,150000,
122155,14,15,237500,29,0,4,5,237500,250000,
122201,14,19,187500,29;31;34;37,63,78,16,187500,200000,
122106,15,16,137500,31,20,22,3,137500,150000,
122137,15,21,187500,32,0,3,4,187500,200000,
122112,17,19,137500,37,0,2,3,137500,150000,
122114,17,19,137500,37,5,7,3,137500,150000,
122183,17,19,187500,37,10,13,4,187500,200000,
122211,17,20,212500,37;39,81,86,6,212500,225000,
122225,18,21,137500,38;39;40,33,38,6,137500,150000,
121833,18,23,137500,38;39;40;41;42,48,59,12,137500,150000,
122199,19,23,87500,39;40;41;42,27,30,4,87500,100000,
122184,20,23,237500,40;41;42,67,76,10,237500,250000,
122213,21,23,212500,41;42,33,38,6,212500,225000,
122140,22,23,187500,42,10,13,4,187500,200000,
122146,22,23,237500,42,16,20,5,237500,250000,
122217,22,23,87500,42,0,1,2,87500,100000,
