125419,0,1,137500,0,0,2,3,137500,150000,
125027,0,2,87500,1,6,7,2,87500,100000,
125352,0,3,212500,0;3,65,70,6,212500,225000,
125414,0,3,250000,0;3,9,15,7,250000,262500,
125451,0,3,250000,0;3,18,24,7,250000,262500,
125337,0,5,237500,0;3;8,29,38,10,237500,250000,
125389,0,5,187500,0;3;8,81,88,8,187500,200000,
125385,0,6,137500,0;3;9,73,78,6,137500,150000,
125257,0,7,87500,1;4;11,10,13,4,87500,100000,
125251,0,8,187500,1;4;11;15,108,115,8,187500,200000,
125401,0,9,212500,1;5,16,21,6,212500,225000,
125345,0,10,212500,1;6,31,36,6,212500,225000,
125193,0,16,187500,1;6;21;25,268,283,16,187500,200000,
125449,0,17,237500,1;6;23,39,48,10,237500,250000,
125200,0,18,137500,1;6;22,160,165,6,137500,150000,
125422,0,22,87500,1;4;11;15;17;27;33,68,75,8,87500,100000,
125244,1,5,250000,3;8,0,6,7,250000,262500,
125339,1,6,100000,3;9,48,50,3,100000,112500,
125351,1,7,237500,3;9;14,53,62,10,237500,250000,
125382,1,11,87500,2;6;21,51,54,4,87500,100000,
125388,1,14,87500,3;9;14;15;18;28,266,273,8,87500,100000,
125272,1,16,87500,2;6;21;25,12,19,8,87500,100000,
125444,1,19,187500,2;6;22;38,224,239,16,187500,200000,
125171,2,7,137500,4;11,49,52,4,137500,150000,
125390,2,7,100000,4;11,0,2,3,100000,112500,
125423,2,7,250000,4;11,16,22,7,250000,262500,
125442,2,7,137500,4;11,25,28,4,137500,150000,
125397,2,12,237500,6;21;24,57,66,10,237500,250000,
125429,2,12,137500,4;11;15;17,334,339,6,137500,150000,
125411,3,6,137500,9,0,1,2,137500,150000,
125259,3,7,100000,9;14,16,18,3,100000,112500,
125420,3,8,137500,9;14;15,98,101,4,137500,150000,
11206,3,9,12500,9;14;15;16,42,42,1,12500,25000,
11207,3,9,12500,7;12,0,0,1,12500,37500,
11208,3,9,12500,7;12,3,3,1,12500,37500,
125370,3,9,100000,7;12,16,18,3,100000,112500,
14052,3,10,0,9;14;15;16;19,35,35,1,0,25000,
14053,3,10,0,9;14;15;16;19,38,38,1,0,25000,
14054,3,10,0,9;14;15;16;19,45,45,1,0,25000,
14055,3,10,0,9;14;15;16;19,197,197,1,0,25000,
14056,3,10,0,9;14;15;16;19,200,200,1,0,25000,
14057,3,10,12500,9;14;15;16;19,203,203,1,12500,25000,
125324,3,11,137500,7;12;20,55,60,6,137500,150000,
125455,3,12,87500,9;14;15;17,27,30,4,87500,100000,
125334,3,13,137500,9;14;15;18,128,133,6,137500,150000,
125287,3,15,237500,9;14;15;17;27,300,309,10,237500,250000,
125409,3,16,237500,9;14;15;17;27;31,312,331,20,237500,250000,
125174,3,18,87500,7;12;19;22,71,78,8,87500,100000,
125361,3,18,187500,7;12;19;22,138,153,16,187500,200000,
125421,3,22,87500,9;14;15;17;27;33,148,155,8,87500,100000,
125154,4,5,137500,10,9,11,3,137500,150000,
125384,4,6,100000,10;13,0,2,3,100000,112500,
125099,4,12,237500,11;15;17,246,255,10,237500,250000,
125348,4,15,187500,11;15;17;27,280,287,8,187500,200000,
125371,4,15,237500,11;15;17;27,136,145,10,237500,250000,
125383,4,19,237500,12;19;22;38,244,263,20,237500,250000,
125400,4,20,187500,12;20;25;35,97,112,16,187500,200000,
125271,5,13,137500,13;14;15;18,342,347,6,137500,150000,
125366,5,14,237500,13;14;15;18;28,364,383,20,237500,250000,
125196,5,15,87500,13;14;15;17;27,163,170,8,87500,100000,
125381,5,17,87500,13;14;15;16;19;23,228,235,8,87500,100000,
125454,5,18,87500,13;14;15;16;19;22,88,95,8,87500,100000,
125450,6,7,237500,14,0,4,5,237500,250000,
125430,6,14,87500,14;15;18;28,173,176,4,87500,100000,
125456,6,14,137500,14;15;18;28,7,12,6,137500,150000,
125350,6,19,137500,14;15;16;19;22;38,350,361,12,137500,150000,
125418,7,8,137500,15,48,50,3,137500,150000,
125307,7,9,212500,15;16,258,263,6,212500,225000,
125298,7,10,187500,15;16;19,118,125,8,187500,200000,
125308,7,13,250000,15;18,18,24,7,250000,262500,
125295,7,14,87500,15;18;28,62,65,4,87500,100000,
125286,7,21,237500,15;17;27;32,206,215,10,237500,250000,
125457,7,21,137500,15;17;27;32,218,223,6,137500,150000,
125226,7,22,187500,15;17;27;33,388,395,8,187500,200000,
125277,7,23,187500,15;18;28;30,78,85,8,187500,200000,
125341,8,11,250000,16;20,18,24,7,250000,262500,
125376,8,11,100000,16;20,27,29,3,100000,112500,
125379,8,11,137500,16;20,48,51,4,137500,150000,
92374,8,16,12500,16;20;25,32,32,1,12500,25000,
92375,8,16,12500,17;27;31,5,5,1,12500,25000,
92376,8,16,12500,17;27;31,8,8,1,12500,25000,
92377,8,16,12500,17;27;31,11,11,1,12500,25000,
92378,8,16,12500,17;27;31,14,14,1,12500,25000,
92379,8,16,12500,17;27;31,17,17,1,12500,25000,
125391,8,18,187500,16;19;22,168,175,8,187500,200000,
125443,9,14,137500,20;24;26;28,127,138,12,137500,150000,
125415,9,16,187500,20;25,142,149,8,187500,200000,
125393,9,18,87500,19;22,0,3,4,87500,100000,
125357,10,12,87500,21;24,0,3,4,87500,100000,
125439,10,13,137500,21;24;26,31,42,12,137500,150000,
125315,10,14,137500,21;24;26;28,97,108,12,137500,150000,
125336,10,15,237500,21;24;27,174,193,20,237500,250000,
125330,10,18,250000,22,182,188,7,250000,262500,
125416,10,18,250000,22,16,22,7,250000,262500,
125320,10,19,137500,22;38,101,106,6,137500,150000,
44270,10,23,0,22;38;39;40;41;42,25,25,1,0,12500,
44271,10,23,0,22;38;39;40;41;42,28,28,1,0,12500,
44272,10,23,0,22;38;39;40;41;42,52,52,1,0,12500,
44273,10,23,0,22;38;39;40;41;42,55,55,1,0,12500,
44274,10,23,0,22;38;39;40;41;42,58,58,1,0,12500,
44275,10,23,0,22;38;39;40;41;42,61,61,1,0,12500,
44276,10,23,0,22;38;39;40;41;42,84,84,1,0,12500,
44277,10,23,0,22;38;39;40;41;42,116,116,1,0,12500,
44278,10,23,0,22;38;39;40;41;42,119,119,1,0,12500,
44279,10,23,0,22;38;39;40;41;42,122,122,1,0,12500,
44280,10,23,0,22;38;39;40;41;42,125,125,1,0,12500,
125458,11,12,137500,24,6,9,4,137500,150000,
125446,11,15,237500,24;27,78,87,10,237500,250000,
125445,12,16,137500,27;31,44,49,6,137500,150000,
125440,12,21,237500,27;32,20,29,10,237500,250000,
125185,12,22,137500,27;33,34,39,6,137500,150000,
125340,12,22,137500,27;33,53,58,6,137500,150000,
125378,14,15,237500,29,0,4,5,237500,250000,
125427,14,19,187500,29;31;34;37,77,92,16,187500,200000,
125327,15,16,137500,31,0,2,3,137500,150000,
125359,15,21,187500,32,0,3,4,187500,200000,
125333,17,19,137500,37,0,2,3,137500,150000,
125335,17,19,137500,37,5,7,3,137500,150000,
125406,17,19,187500,37,10,13,4,187500,200000,
125436,17,20,212500,37;39,16,21,6,212500,225000,
125448,18,21,137500,38;39;40,0,5,6,137500,150000,
125059,18,23,137500,38;39;40;41;42,184,195,12,137500,150000,
125425,19,23,87500,39;40;41;42,39,42,4,87500,100000,
125407,20,23,237500,40;41;42,64,73,10,237500,250000,
125438,21,23,212500,41;42,0,5,6,212500,225000,
125362,22,23,187500,42,10,13,4,187500,200000,
125369,22,23,237500,42,16,20,5,237500,250000,
125441,22,23,87500,42,31,32,2,87500,100000,
