ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66459,230.0,14,20,12500,200000,123064.28125,257738.38205220728,153220.20215097608,1.2886919102610364,0.7661010107548805,0.8492974588409097,3,8,5,[14;15;16;20],0.38467857,0.4192888,0.35610092430823564,8,1,
66656,230.0,9,21,12500,250000,153830.34375,210904.6465983937,7465.574165564703,0.8436185863935748,0.029862296662258814,1.322489828348939,3,10,7,[9;11;16;21];[9;10;18;19;20;21],0.38467857,0.4192888,0.5545051917452087,8,1,
66549,230.0,3,22,12500,100000,55160.62890625,142581.8358559411,46274.327301279074,1.425818358559411,0.4627432730127907,1.7459465019230953,2,8,5,[3;6;7;8;12;15;22];[3;4;9;11;16;21;22],0.4483937,0.0,0.0,4,0,
66510,230.0,9,21,12500,250000,153830.34375,193393.7894494875,141123.9781743916,0.7735751577979499,0.5644959126975664,0.339788679305235,3,10,7,[9;11;16;21];[9;10;18;19;20;21],0.38467857,0.4192888,0.14246959237956977,8,1,
66136,230.0,3,23,12500,200000,110321.2578125,460025.42081106413,452076.84478733654,2.3001271040553206,2.2603842239366827,0.07204935893456443,2,16,9,[3;6;7;8;13;14;23];[3;4;9;11;16;21;22;23],0.4483937,0.0,0.0,4,0,
66506,230.0,4,20,12500,200000,123064.28125,126628.96336192943,113475.70368745891,0.6331448168096472,0.5673785184372946,0.10688121461317979,3,16,10,[4;9;11;16;20];[4;7;8;9;10;18;19;20],0.38467857,0.4192888,0.044814097721290504,8,0,
66444,230.0,16,21,12500,250000,153830.34375,229582.98726399563,217310.531615837,0.9183319490559825,0.8692421264633481,0.07977915731459145,3,5,4,[16;21];[16;20;21],0.38467857,0.4192888,0.03345050825776674,8,3,
66536,230.0,10,23,12500,150000,92298.2109375,134080.31303355016,76530.51806379097,0.8938687535570011,0.5102034537586064,0.6235201655293542,3,12,8,[10;11;16;21;22;23],0.38467857,0.4192888,0.26143503075218655,8,0,
66515,230.0,4,23,12500,150000,150000.0,314341.0198098991,83408.4522701005,2.0956067987326605,0.5560563484673366,1.5395504502653239,0,12,12,[4;7;8;13;14;23];[4;9;11;16;21;22;23],0.0,0.0,0.0,2,0,
66639,230.0,4,23,12500,200000,123064.28125,786812.2478951932,20754.81104825485,3.934061239475966,0.10377405524127425,6.224856145171176,3,16,10,[4;7;8;13;14;23];[4;9;11;16;21;22;23],0.38467857,0.4192888,2.610012550851732,8,0,
