148597,0,2,87500,1,0,1,2,87500,100000,
150156,0,4,62500,1;4,33,34,2,62500,75000,
147493,0,5,62500,0;3;8,0,2,3,62500,75000,
144446,0,8,87500,1;5;59,93,96,4,87500,100000,
99721,0,9,100000,1;5,16,18,3,100000,112500,
136705,0,12,37500,1;5;59;17,5,6,2,37500,50000,
145596,0,16,37500,1;6;23;77,46,49,4,37500,50000,
151146,0,16,37500,1;6;23;77,25,28,4,37500,50000,
150925,1,3,87500,3,22,23,2,87500,100000,
1637,1,4,37500,2;4,8,9,2,37500,50000,
148412,1,5,62500,3;8,18,19,2,62500,75000,
118697,1,6,62500,3;9,14,15,2,62500,75000,
147042,1,6,62500,3;9,32,33,2,62500,75000,
144444,1,7,37500,3;9;14,8,9,2,37500,50000,
119079,1,12,87500,3;9;14;15;17,69,72,4,87500,100000,
124132,1,18,37500,2;6;22,21,22,2,37500,50000,
147041,1,18,37500,2;6;22,56,57,2,37500,50000,
112298,1,19,62500,2;6;22;38,110,115,6,62500,75000,
121301,2,1,87500,45,0,1,2,87500,100000,
146422,2,1,87500,45,4,5,2,87500,100000,
150332,2,1,37500,45,16,16,1,37500,50000,
147487,2,4,100000,4,0,2,3,100000,112500,
138073,2,7,62500,4;11,12,13,2,62500,75000,
148598,2,11,62500,6;21,8,9,2,62500,75000,
98491,2,16,37500,6;23;77,52,53,2,37500,50000,
140297,2,23,62500,5;59;18;28;30,70,75,6,62500,75000,
148561,3,5,62500,8,5,5,1,62500,75000,
147491,3,7,62500,9;14,4,5,2,62500,75000,
139921,3,12,37500,9;14;15;17,0,1,2,37500,50000,
135713,3,14,37500,9;14;15;18;28,52,55,4,37500,50000,
115523,3,17,37500,46;2;6;23,131,134,4,37500,50000,
151269,3,19,75000,7;12;19;23;37,8,14,7,75000,87500,
148560,3,22,50000,46;2;5;59;18;28;30;85,137,141,5,50000,62500,
150326,4,0,62500,47;44,0,1,2,62500,75000,
147049,4,5,87500,10,0,1,2,87500,100000,
120123,4,9,87500,12,4,5,2,87500,100000,
115574,4,10,62500,47;6,12,14,3,62500,75000,
115182,4,19,50000,47;6;22;38,137,141,5,50000,62500,
142032,4,20,50000,47;6;22;38;39,87,91,5,50000,62500,
119070,4,21,37500,12;20;25;36,79,82,4,37500,50000,
63174,5,0,37500,51;46;43,12,13,2,37500,50000,
106130,5,0,37500,51;46;43,4,5,2,37500,50000,
147040,5,4,37500,53,8,8,1,37500,50000,
131758,5,6,50000,51;9,21,21,1,50000,62500,
132587,5,7,62500,51;9;14,24,25,2,62500,75000,
137817,5,11,62500,53;12;20,39,41,3,62500,75000,
144340,5,12,37500,51;9;14;15;17,44,45,2,37500,50000,
147484,5,12,37500,51;9;14;15;17,36,37,2,37500,50000,
147433,5,13,62500,51;9;14;15;18,131,133,3,62500,75000,
148600,5,13,37500,51;9;14;15;18,58,59,2,37500,50000,
129389,5,17,37500,53;47;6;23,94,97,4,37500,50000,
133256,5,18,75000,53;47;6;22,100,106,7,75000,87500,
139437,5,18,75000,53;47;6;22,60,66,7,75000,87500,
147043,5,19,37500,53;47;6;22;38,72,75,4,37500,50000,
148413,5,23,62500,51;9;14;15;18;28;30,88,93,6,62500,75000,
144440,6,2,62500,52;46;2,48,50,3,62500,75000,
119073,6,14,37500,14;15;18;28,48,49,2,37500,50000,
115573,6,16,75000,52;7;12;20;25,124,130,7,75000,87500,
143433,6,16,50000,52;7;12;20;25,93,97,5,50000,62500,
150330,6,17,37500,52;46;2;6;23,118,121,4,37500,50000,
138950,7,1,37500,57;52;46,8,9,2,37500,50000,
130846,7,8,37500,15,15,15,1,37500,50000,
138884,7,9,62500,15;16,75,76,2,62500,75000,
142957,7,14,37500,15;18;28,31,32,2,37500,50000,
147432,7,16,62500,54;12;20;25,68,73,6,62500,75000,
147052,7,17,62500,54;47;6;22;38;80,78,83,6,62500,75000,
145543,8,0,62500,16;48;44,46,48,3,62500,75000,
80578,8,4,100000,58;54,12,14,3,100000,112500,
121303,8,9,87500,16,38,39,2,87500,100000,
143436,8,12,37500,17,9,9,1,37500,50000,
150155,8,14,62500,18;28,96,98,3,62500,75000,
89290,8,18,37500,16;19;22,30,31,2,37500,50000,
133009,8,18,37500,16;19;22,94,95,2,37500,50000,
144084,8,19,50000,16;19;22;38,129,133,5,50000,62500,
95854,8,22,37500,18;28;30;85,16,17,2,37500,50000,
112297,9,0,62500,48;44,11,12,2,62500,75000,
143446,9,0,62500,48;44,15,16,2,62500,75000,
144339,9,0,100000,48;44,25,27,3,100000,112500,
101667,9,3,100000,55;50,17,19,3,100000,112500,
129391,9,3,62500,55;50,0,1,2,62500,75000,
147774,9,6,37500,55;50;9,28,29,2,37500,50000,
119118,9,7,62500,59;58,89,90,2,62500,75000,
121304,9,8,37500,59,0,0,1,37500,50000,
139225,9,12,100000,59;17,15,17,3,100000,112500,
150331,9,14,87500,59;18;28,20,23,4,87500,100000,
142956,9,22,37500,55;11;15;18;28;30;85,6,9,4,37500,50000,
129394,9,23,62500,59;18;28;30,65,67,3,62500,75000,
129313,10,3,37500,49;45;3,60,61,2,37500,50000,
148562,10,3,87500,49;45;3,118,121,4,87500,100000,
139438,10,4,37500,49;4,44,45,2,37500,50000,
144442,10,6,37500,49;45;3;9,84,85,2,37500,50000,
139224,10,7,37500,49;4;11,19,20,2,37500,50000,
144083,10,8,37500,62;59,49,50,2,37500,50000,
139124,10,9,100000,62,0,2,3,100000,112500,
62259,10,19,37500,22;38,17,18,2,37500,50000,
140295,10,19,87500,22;38,0,3,4,87500,100000,
147211,10,20,62500,22;38;39,25,27,3,62500,75000,
141693,11,5,62500,63;55;10,12,14,3,62500,75000,
131759,11,7,37500,63;59;58,111,112,2,37500,50000,
147482,11,8,100000,63;59,43,45,3,100000,112500,
150159,11,8,62500,63;59,85,86,2,62500,75000,
139199,11,17,62500,64;23,0,2,3,62500,75000,
129218,11,18,87500,64;22,10,13,4,87500,100000,
85911,11,20,62500,25;35,63,65,3,62500,75000,
151268,11,21,87500,25;36,4,7,4,87500,100000,
13347,12,0,37500,60;16;48;44,61,62,2,37500,50000,
99556,12,0,37500,60;16;48;44,7,8,2,37500,50000,
148415,12,0,62500,60;16;48;44,116,118,3,62500,75000,
123187,12,2,62500,60;16;48,53,55,3,62500,75000,
139122,12,2,37500,60;16;48,98,99,2,37500,50000,
119076,12,4,87500,60;58;54,20,23,4,87500,100000,
139436,12,4,37500,60;58;54,33,34,2,37500,50000,
146425,12,6,37500,60;58;57,48,49,2,37500,50000,
124131,12,7,62500,60;58,26,27,2,62500,75000,
144682,12,8,37500,60,0,0,1,37500,50000,
99904,12,9,62500,60;16,16,17,2,62500,75000,
147209,13,0,50000,69;60;58;57;52;46;43,65,69,5,50000,62500,
125912,13,1,75000,61;58;57;52;46,72,78,7,75000,87500,
143347,13,3,62500,61;58;57;52,43,45,3,62500,75000,
145688,13,4,62500,61;58;54,129,131,3,62500,75000,
148414,13,4,62500,61;58;54,37,39,3,62500,75000,
85910,13,6,87500,61;58;57,54,57,4,87500,100000,
130536,13,6,62500,61;58;57,99,101,3,62500,75000,
81211,13,7,100000,61;58,60,62,3,100000,112500,
78861,13,11,37500,69;67,16,17,2,37500,50000,
123707,13,14,37500,28,0,0,1,37500,50000,
131856,13,17,62500,61;16;19;23,104,109,6,62500,75000,
111734,13,22,62500,28;30;85,43,45,3,62500,75000,
119072,13,23,62500,28;30,27,28,2,62500,75000,
147483,13,23,62500,28;30,12,13,2,62500,75000,
147480,14,0,50000,71;61;16;48;44,136,140,5,50000,62500,
150312,14,4,37500,71;61;58;54,94,95,2,37500,50000,
146941,14,7,62500,71;61;58,150,152,3,62500,75000,
47143,14,11,0,71;69;67,0,0,1,0,12500,
47144,14,11,0,71;69;67,3,3,1,0,12500,
132009,14,11,62500,71;69;67,20,25,6,62500,75000,
111982,14,17,50000,71;61;16;19;23,87,91,5,50000,62500,
144443,16,0,37500,34;66;49;44,88,91,4,37500,50000,
115520,16,2,87500,34;66;49,96,99,4,87500,100000,
139120,16,2,62500,34;66;49,64,66,3,62500,75000,
135712,16,5,50000,68;63;55;10,115,119,5,50000,62500,
147773,16,5,50000,68;63;55;10,54,58,5,50000,62500,
144337,16,8,87500,68;63;59,122,125,4,87500,100000,
147485,16,9,87500,68;63,26,29,4,87500,100000,
138409,16,10,37500,34;66,12,13,2,37500,50000,
143442,16,11,100000,68,0,2,3,100000,112500,
149417,16,13,50000,68;63;59;18,78,82,5,50000,62500,
146423,16,23,37500,36;41;42,36,37,2,37500,50000,
121082,17,1,37500,66;49;45,8,9,2,37500,50000,
143439,17,4,62500,66;49;4,69,71,3,62500,75000,
144803,17,6,37500,37;81;65;62;55;10;13,63,66,4,37500,50000,
148098,17,10,62500,66,0,1,2,62500,75000,
145469,17,14,37500,66;62;59;18;28,102,105,4,37500,50000,
144338,18,1,62500,65;49;45,107,109,3,62500,75000,
147050,18,2,75000,38;80;66;62;48,144,150,7,75000,87500,
144445,18,3,37500,65;49;45;3,132,135,4,37500,50000,
143445,18,4,62500,65;49;4,102,104,3,62500,75000,
147051,18,8,37500,65;62;59,58,59,2,37500,50000,
147046,18,16,87500,38;39;78,10,13,4,87500,100000,
139121,18,19,37500,38,21,21,1,37500,50000,
135716,18,20,100000,38;39,46,48,3,100000,112500,
120114,18,21,62500,38;39;40,35,37,3,62500,75000,
150328,19,3,37500,81;65;49;45;3,124,127,4,37500,50000,
102655,19,7,37500,81;65;49;4;11,151,154,4,37500,50000,
101088,19,11,62500,81;65;21,141,143,3,62500,75000,
118696,19,23,87500,39;40;41;42,40,43,4,87500,100000,
134226,20,13,37500,82;81;65;62;59;18,37,40,4,37500,50000,
150154,20,13,37500,82;81;65;62;59;18,115,118,4,37500,50000,
143443,20,17,62500,82;80,17,18,2,62500,75000,
148099,20,22,100000,40;41,4,6,3,100000,112500,
98815,21,8,75000,41;42;73;71;61,115,121,7,75000,87500,
88080,21,20,87500,83,37,38,2,87500,100000,
127720,21,23,62500,41;42,23,24,2,62500,75000,
130845,22,12,62500,42;73;71;69,58,60,3,62500,75000,
139123,22,14,62500,42;73,87,88,2,62500,75000,
147039,22,14,100000,42;73,4,6,3,100000,112500,
100690,22,21,37500,84,11,11,1,37500,50000,
147044,22,21,87500,84,4,5,2,87500,100000,
150329,23,5,37500,73;71;61;58;57;52;8,81,84,4,37500,50000,
115576,23,18,37500,85;84;83;82;81,56,59,4,37500,50000,
150327,23,18,62500,85;84;83;82;81,69,74,6,62500,75000,
141373,23,21,62500,85;84,0,1,2,62500,75000,
147434,23,22,87500,85,12,13,2,87500,100000,
