ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66661,230.0,7,21,12500,150000,132188.34375,94619.29264755895,2436.152768726174,0.6307952843170597,0.016241018458174494,0.6973620902429827,2,6,6,[7;8;12;15;21],0.11874437,0.0,0.0,4,1,
66463,230.0,14,15,12500,250000,220313.90625,358652.0104974511,185747.31973573932,1.4346080419898044,0.7429892789429573,0.7848106067176236,2,5,5,[14;15],0.11874437,0.0,0.0,4,3,
66659,230.0,3,12,12500,100000,100000.0,218741.61604362144,2742.2185744967464,2.1874161604362143,0.027422185744967464,2.159993974691247,0,4,4,[3;6;7;8;12];[3;4;9;11;12],0.0,0.0,0.0,2,1,
66544,230.0,7,8,12500,150000,93331.96875,286313.2976876671,72383.63978122777,1.9087553179177803,0.4825575985415185,2.292136988996549,3,3,2,[7;8],0.3777869,0.40973032,0.9391580110024692,8,3,
66606,230.0,21,23,12500,200000,176251.125,364861.8037747156,43711.72604643334,1.8243090188735778,0.2185586302321667,1.8221164665848788,2,6,5,[21;22;23],0.11874437,0.0,0.0,4,2,
66305,230.0,7,9,12500,200000,200000.0,399524.016625071,310108.06600901333,1.997620083125355,1.5505403300450666,0.44707975308028836,1,6,6,[7;8;9],0.0,0.36568195,0.1634889942477169,4,2,
66621,230.0,9,14,12500,150000,93331.96875,240668.9591922486,23011.208590941125,1.6044597279483241,0.15340805727294082,2.3320814232930434,3,12,8,[9;11;12;13;14],0.3777869,0.40973032,0.9555244566575946,8,0,
66002,230.0,2,7,12500,150000,93331.96875,582518.915777598,423823.72647829243,3.8834594385173205,2.825491509855283,1.7003304587521564,3,4,3,[2;4;7],0.3777869,0.40973032,0.6966769348230241,8,2,
66461,230.0,8,11,12500,100000,62221.3125,78287.01843278622,74844.52056754663,0.7828701843278623,0.7484452056754662,0.05532666743365909,3,3,2,[8;9;11],0.3777869,0.40973032,0.022669012887025396,8,2,
66433,230.0,22,23,12500,200000,124442.625,538499.5991838537,183705.39495589354,2.6924979959192683,0.9185269747794678,2.8510665384746474,3,4,3,[22;23],0.3777869,0.40973032,1.1681683914894392,8,3,
66446,230.0,22,23,12500,250000,250000.0,424389.55025941995,216187.19181323342,1.6975582010376797,0.8647487672529337,0.832809433784746,0,5,5,[22;23],0.0,0.0,0.0,2,3,
66541,230.0,9,16,12500,200000,176251.125,276213.1158054331,97960.5666424959,1.3810655790271653,0.4898028332124795,1.0113555236792493,2,8,8,[9;11;16];[9;10;11;12;15;16],0.11874437,0.0,0.0,4,1,
66156,230.0,1,5,12500,250000,155553.28125,722098.3671784466,547480.4833577309,2.8883934687137867,2.1899219334309237,1.1225599508623825,3,7,5,[1;3;5];[1;2;4;5],0.3777869,0.40973032,0.45994684250720935,8,2,
66424,230.0,10,12,12500,100000,62221.3125,267743.9757153763,97884.35694692339,2.6774397571537634,0.9788435694692339,2.729926642193057,3,4,3,[10;11;12],0.3777869,0.40973032,1.1185337036016658,8,1,
66479,230.0,1,14,12500,100000,88125.5625,74279.61091025281,68150.24289767849,0.7427961091025281,0.6815024289767848,0.06955266811375131,2,8,8,[1;3;6;7;8;13;14],0.11874437,0.0,0.0,4,0,
66657,230.0,5,18,12500,100000,62221.3125,168356.13086449256,2921.3777874474545,1.6835613086449257,0.029213777874474545,2.658811689582886,3,8,5,[5;6;7;8;9;10;18],0.3777869,0.40973032,1.0893957516526676,8,0,
66549,230.0,3,22,12500,100000,88125.5625,142581.8358559411,46274.327301279074,1.425818358559411,0.4627432730127907,1.0928441832213187,2,8,8,[3;6;7;8;12;15;22];[3;4;9;11;16;21;22],0.11874437,0.0,0.0,4,0,
66474,230.0,4,6,12500,100000,100000.0,78031.99824587637,70562.17503571247,0.7803199824587637,0.7056217503571247,0.07469823210163895,1,3,3,[4;5;6],0.0,0.36568195,0.027315794898424606,4,2,
66414,230.0,6,19,12500,150000,93331.96875,502404.054707921,154142.7907137603,3.349360364719473,1.027618604758402,3.731425239715115,3,12,8,[6;7;8;9;10;18;19],0.3777869,0.40973032,1.5288780396451844,8,0,
66607,230.0,3,20,12500,100000,62221.3125,98952.90192293373,21187.56483786797,0.9895290192293373,0.21187564837867967,1.2498183328495311,3,8,5,[3;6;7;8;12;15;16;20];[3;4;9;10;18;19;20],0.3777869,0.40973032,0.5120884594717192,8,0,
66608,230.0,10,13,12500,150000,150000.0,149598.00382264063,31413.973334525734,0.9973200254842709,0.20942648889683824,0.7878935365874327,1,12,12,[10;11;12;13],0.0,0.36568195,0.28811844191884833,4,0,
66342,230.0,10,19,12500,150000,150000.0,326343.0392791264,208181.0244282991,2.1756202618608427,1.3878734961886607,0.7877467656721819,0,6,6,[10;18;19];[10;17;19],0.0,0.0,0.0,2,1,
66450,230.0,4,15,12500,250000,220313.90625,217789.75879665551,209330.1977126174,0.8711590351866221,0.8373207908504696,0.03839776259210043,2,10,9,[4;7;8;12;15];[4;9;11;12;13;14;15],0.11874437,0.0,0.0,4,1,
66547,230.0,3,8,12500,150000,150000.0,407970.5742293413,71012.17976566261,2.7198038281956087,0.47341453177108406,2.2463892964245247,1,4,4,[3;6;7;8],0.0,0.36568195,0.82146401001373,4,2,
66431,230.0,3,18,12500,200000,200000.0,465891.79521397455,184500.02163936006,2.3294589760698727,0.9225001081968003,1.4069588678730724,1,16,16,[3;4;9;10;18],0.0,0.36568195,0.5144994571363797,4,0,
66136,230.0,3,23,12500,200000,176251.125,460025.42081106413,452076.84478733654,2.3001271040553206,2.2603842239366827,0.04509801573515334,2,16,15,[3;6;7;8;13;14;23];[3;4;9;11;16;21;22;23],0.11874437,0.0,0.0,4,0,
66490,230.0,2,12,12500,250000,155553.28125,526512.880513252,153397.4633606334,2.106051522053008,0.6135898534425337,2.398634178701181,3,10,7,[2;4;7;8;12];[2;10;11;12],0.3777869,0.40973032,0.9827931381089606,8,1,
66306,230.0,7,13,12500,250000,220313.90625,798920.459111784,381971.90540167014,3.195681836447136,1.5278876216066806,1.8925203588503878,2,7,6,[7;8;13],0.11874437,0.0,0.0,4,2,
66007,230.0,3,18,12500,100000,62221.3125,288431.26966431784,281291.5086095757,2.8843126966431782,2.8129150860957566,0.11474783744100218,3,8,5,[3;4;9;10;18],0.3777869,0.40973032,0.04701566760418809,8,0,
66533,230.0,3,6,12500,100000,62221.3125,144353.03078420248,51689.88786111299,1.4435303078420247,0.5168988786111299,1.4892508557900195,3,2,1,[3;6];[3;5;6],0.3777869,0.40973032,0.6101912225672763,8,5,
66473,230.0,4,19,12500,250000,155553.28125,198497.28796694422,176542.57268442563,0.7939891518677769,0.7061702907377025,0.1411395188710782,3,20,13,[4;9;10;18;19];[4;7;8;12;15;16;17;19],0.3777869,0.40973032,0.05782913955541374,8,0,
66507,230.0,0,9,12500,200000,124442.625,241174.98067425913,113382.91576490746,1.2058749033712957,0.5669145788245373,1.0269155352705168,3,6,4,[0;2;9];[0;1;3;4;9],0.3777869,0.40973032,0.4207584259588277,8,2,
66384,230.0,3,13,12500,150000,93331.96875,281180.6137562286,173472.12004103768,1.8745374250415239,1.1564808002735845,1.1540364477264948,3,6,4,[3;6;7;8;13];[3;4;9;11;12;13],0.3777869,0.40973032,0.4728437174889994,8,1,
66563,230.0,19,23,12500,100000,62221.3125,65736.59695983451,39957.75677460642,0.6573659695983451,0.39957756774606423,0.414308845956043,3,4,3,[19;20;21;22;23],0.3777869,0.40973032,0.16975489404721247,8,1,
66660,230.0,6,14,12500,150000,150000.0,18800.122409970754,2960.980167998173,0.12533414939980503,0.019739867786654486,0.10559428161315054,1,6,6,[6;7;8;13;14],0.0,0.36568195,0.03861392241608383,4,1,
66375,230.0,10,18,12500,250000,250000.0,376553.0890608346,300367.5760921283,1.5062123562433385,1.201470304368513,0.3047420518748254,1,7,7,[10;18],0.0,0.36568195,0.1114386666422211,4,2,
66468,230.0,5,17,12500,100000,100000.0,116106.13114831381,72184.35716516183,1.161061311483138,0.7218435716516183,0.4392177398315198,1,8,8,[5;6;7;8;9;10;17],0.0,0.36568195,0.1606139979412468,4,0,
66289,230.0,7,10,12500,200000,124442.625,352827.2662280756,317351.10518638976,1.764136331140378,1.5867555259319488,0.285080462009186,3,8,5,[7;8;9;10],0.3777869,0.40973032,0.11680610755879009,8,1,
66114,230.0,7,22,12500,200000,124442.625,886734.5989756245,472043.7435284225,4.433672994878123,2.3602187176421126,3.3323859513141696,3,8,5,[7;8;12;15;22],0.3777869,0.40973032,1.3653795462281155,8,1,
66396,230.0,8,11,12500,250000,155553.28125,283411.74300759064,276351.9309104367,1.1336469720303626,1.105407723641747,0.04538516987764882,3,7,5,[8;9;11],0.3777869,0.40973032,0.018595679959757423,8,2,
66538,230.0,5,10,12500,100000,62221.3125,204656.22661154726,50886.442545692036,2.0465622661154725,0.5088644254569203,2.471336232408965,3,8,5,[5;6;7;8;9;10],0.3777869,0.40973032,1.0125813734909515,8,0,
66545,230.0,0,1,12500,150000,150000.0,114793.82454872393,71909.53528100578,0.7652921636581596,0.4793969018733719,0.28589526178478764,1,3,3,[0;1],0.0,0.36568195,0.10454673576101037,4,3,
66631,230.0,1,19,12500,200000,200000.0,36611.11118029794,25820.282964900798,0.1830555559014897,0.129101414824504,0.05395414107698571,1,16,16,[1;2;10;18;19];[1;3;4;9;10;17;19],0.0,0.36568195,0.01973005531876933,4,0,
66646,230.0,6,7,12500,250000,155553.28125,802204.344763993,18033.03261200995,3.208817379055972,0.07213213044803979,5.04117499523029,3,5,4,[6;7],0.3777869,0.40973032,2.0655222198165877,8,3,
66539,230.0,0,3,12500,250000,155553.28125,142507.63854455785,124436.30324978016,0.5700305541782313,0.49774521299912067,0.11617456824383193,3,7,5,[0;1;3],0.3777869,0.40973032,0.04760024246574911,8,2,
