ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
6549,70.0,17,6,12500,40000,40000.0,105415.27019112949,70223.38569444344,2.635381754778237,1.755584642361086,0.8797971124171511,1,4,4,[17;10;2;1;3;6];[17;16;15;12;8;7;6];[17;19;18;10;9;4;5;6],0.0,0.4313402,0.3794918516853626,4,0,
6630,70.0,3,5,12500,40000,31515.240234375,32859.15082547433,24030.118842728145,0.8214787706368583,0.6007529710682036,0.2801511838480326,2,1,1,[3;5];[3;6;5];[3;4;5],0.21211898,0.0,0.0,4,5,
6471,70.0,12,4,12500,50000,41054.26171875,137769.61566782332,128320.96363867294,2.7553923133564666,2.5664192727734587,0.23015033911144792,3,2,2,[12;8;7;4];[12;11;9;4];[12;13;8;9;2;4];[12;15;16;17;10;2;1;3;4],0.1789148,0.33382636,0.07683025066874545,8,1,
6655,70.0,6,17,12500,50000,39394.05078125,50604.27610229112,11049.576653552862,1.0120855220458225,0.22099153307105723,1.004077991695793,2,4,4,[6;3;1;2;10;17];[6;7;8;12;15;16;17];[6;5;4;9;10;18;19;17],0.21211898,0.0,0.0,4,0,
6625,70.0,1,5,12500,50000,39394.05078125,101132.24706942035,33304.10634269114,2.022644941388407,0.6660821268538228,1.721786393791606,2,2,2,[1;3;5];[1;2;4;5];[1;0;2;9;4;3;6;5],0.21211898,0.0,0.0,4,2,
6597,70.0,7,16,12500,70000,55151.671875,205241.93177688518,78466.4650640174,2.9320275968126452,1.1209495009145343,2.298669542022803,2,3,3,[7;8;12;15;16];[7;4;9;11;16];[7;6;3;1;2;10;17;16],0.21211898,0.0,0.0,4,1,
6545,70.0,18,3,12500,40000,40000.0,156623.73606978575,72945.55515080731,3.915593401744644,1.8236388787701827,2.0919545229744614,0,4,4,[18;10;2;1;3];[18;19;17;10;9;4;3],0.0,0.0,0.0,2,0,
6634,70.0,0,2,12500,60000,60000.0,56053.09207518019,32461.39785089639,0.9342182012530031,0.5410232975149398,0.3931949037380633,0,2,2,[0;2];[0;1;2],0.0,0.0,0.0,2,3,
6591,70.0,7,17,12500,70000,55151.671875,106008.07003471062,83729.9165900042,1.514401000495866,1.1961416655714885,0.4039433977540955,2,6,5,[7;8;9;10;17];[7;4;2;10;18;19;17];[7;6;3;4;9;11;16;17],0.21211898,0.0,0.0,4,0,
6604,70.0,13,23,12500,60000,49265.11328125,89657.73220352418,56375.177825270555,1.494295536725403,0.9395862970878426,0.6755805971950767,3,2,2,[13;14;23];[13;12;15;22;23],0.1789148,0.33382636,0.22552661373357358,8,2,
6629,70.0,3,22,12500,60000,49265.11328125,73242.27429842381,37596.70430262048,1.2207045716403968,0.626611738377008,0.7235458910827537,3,5,4,[3;6;7;8;12;15;22];[3;4;9;11;16;21;22];[3;1;2;9;8;13;14;23;22],0.1789148,0.33382636,0.24153869334648154,8,0,
6578,70.0,22,14,12500,80000,65686.8203125,135667.42158709076,109748.35048387149,1.6958427698386345,1.3718543810483936,0.3945855838388325,3,3,2,[22;23;14];[22;15;14];[22;21;15;12;13;14],0.1789148,0.33382636,0.1317230703793598,8,2,
6583,70.0,22,21,12500,60000,60000.0,81599.54569207769,78974.272996914,1.359992428201295,1.3162378832819002,0.04375454491939479,1,2,2,[22;21];[22;15;21];[22;23;14;15;16;21],0.0,0.4313402,0.01887309362211065,4,3,
6605,70.0,5,12,12500,50000,39394.05078125,201112.1420182903,46185.92964112835,4.022242840365806,0.9237185928225671,3.9327311887755663,2,2,2,[5;3;6;7;8;12];[5;4;9;11;12],0.21211898,0.0,0.0,4,1,
6401,70.0,18,20,12500,80000,80000.0,335030.0535004283,285783.08053463616,4.187875668755353,3.572288506682952,0.6155871620724014,1,3,3,[18;19;20];[18;10;17;16;20],0.0,0.4313402,0.26552748208819754,4,2,
6638,70.0,13,20,12500,60000,47272.859375,32299.949513400177,28731.57478477367,0.538332491890003,0.47885957974622784,0.07548463648802535,2,3,2,[13;14;15;21;20];[13;12;15;16;20];[13;8;9;10;18;19;20],0.21211898,0.0,0.0,4,1,
6653,70.0,19,3,12500,50000,50000.0,18351.601295520224,11850.857008572291,0.3670320259104045,0.23701714017144582,0.1300148857389587,1,4,4,[19;18;10;2;1;3];[19;17;10;9;4;3];[19;20;21;15;12;8;7;6;3],0.0,0.4313402,0.05608064522987906,4,0,
6570,70.0,2,1,12500,80000,65686.8203125,163363.95852273086,115183.2634337768,2.0420494815341357,1.43979079292221,0.7334910894655635,3,2,2,[2;1];[2;0;1];[2;4;3;1],0.1789148,0.33382636,0.2448586627527907,8,3,
6444,70.0,7,21,12500,80000,65686.8203125,497968.14708693774,244594.52048304115,6.224601838586722,3.0574315060380144,3.8572979712395328,3,4,3,[7;8;12;15;21];[7;4;9;11;16;21];[7;6;3;1;2;10;18;19;20;21],0.1789148,0.33382636,1.2876677530806013,8,1,
6647,70.0,6,21,12500,70000,57475.96484375,34672.17962756067,25297.94178855795,0.49531685182229523,0.3613991684079707,0.16309839835215997,3,6,5,[6;7;8;12;15;21];[6;3;4;9;11;16;21];[6;5;4;2;10;18;19;20;21],0.1789148,0.33382636,0.05444654514716746,8,0,
6657,70.0,2,1,12500,40000,40000.0,28924.011782376056,8673.471763710268,0.7231002945594014,0.2168367940927567,0.5062635004666447,1,1,1,[2;1];[2;0;1];[2;4;3;1],0.0,0.4313402,0.21837179336149765,4,3,
6650,70.0,23,4,12500,80000,80000.0,161833.81748413923,27042.316365923398,2.02292271855174,0.3380289545740425,1.6848937639776977,1,7,7,[23;14;13;8;7;4];[23;22;15;12;8;9;4],0.0,0.4313402,0.7267623925569865,4,0,
6626,70.0,5,23,12500,70000,57475.96484375,104525.2740588083,46415.97408744644,1.4932182008401185,0.6630853441063778,1.0110191268309665,3,6,5,[5;3;6;7;8;13;14;23];[5;4;9;8;12;15;22;23],0.1789148,0.33382636,0.33750483812107307,8,0,
6544,70.0,1,7,12500,40000,32843.41015625,79213.88899545491,73434.0069542958,1.9803472248863727,1.835850173857395,0.1759830142560227,3,2,2,[1;3;6;7];[1;2;4;7];[1;0;2;9;8;7],0.1789148,0.33382636,0.058747769614123015,8,1,
