ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
65699,230.0,0,2,12500,100000,100000.0,449650.97272443015,408280.1098705886,4.496509727244302,4.082801098705886,0.4137086285384157,0,2,2,[0;2];[0;1;2],0.0,0.0,0.0,2,3,
66657,230.0,5,18,12500,100000,51705.62109375,168356.13086449256,2921.3777874474545,1.6835613086449257,0.029213777874474545,3.1995505425625996,3,8,5,[5;6;7;8;9;10;18],0.48294377,0.39652595,1.2687048160301306,8,0,
66433,230.0,22,23,12500,200000,103411.2421875,538499.5991838537,183705.39495589354,2.6924979959192683,0.9185269747794678,3.4309054401252874,3,4,3,[22;23],0.48294377,0.39652595,1.360443036397436,8,3,
66490,230.0,2,12,12500,250000,129264.0546875,526512.880513252,153397.4633606334,2.106051522053008,0.6135898534425337,2.8864591343347605,3,10,6,[2;4;7;8;12];[2;10;11;12],0.48294377,0.39652595,1.1445559481837826,8,1,
66387,230.0,10,15,12500,250000,129264.0546875,444747.8225373942,287743.31745876226,1.7789912901495768,1.150973269835049,1.2146029538912206,3,20,11,[10;11;12;15],0.48294377,0.39652595,0.48162158924109727,8,0,
66609,230.0,12,21,12500,250000,156964.0625,382317.23462169495,52064.183936948895,1.52926893848678,0.20825673574779557,2.104004209733705,2,10,7,[12;15;21];[12;13;14;15;16;21],0.37214375,0.0,0.0,4,1,
66646,230.0,6,7,12500,250000,129264.0546875,802204.344763993,18033.03261200995,3.208817379055972,0.07213213044803979,6.066429696520733,3,5,3,[6;7],0.48294377,0.39652595,2.4054967939089758,8,3,
66367,230.0,15,16,12500,150000,77558.4375,280107.4124522927,184341.89141712806,1.8673827496819513,1.2289459427808538,1.2347531542909989,3,3,2,[15;16],0.48294377,0.39652595,0.4896116665819901,8,3,
66448,230.0,3,9,12500,100000,100000.0,433526.54487180756,85268.3868638053,4.335265448718076,0.8526838686380529,3.482581580080023,1,3,3,[3;4;9];[3;6;7;8;9],0.0,0.24728349,0.8611849221499576,4,2,
66533,230.0,3,6,12500,100000,51705.62109375,144353.03078420248,51689.88786111299,1.4435303078420247,0.5168988786111299,1.7921289432883056,3,2,1,[3;6];[3;5;6],0.48294377,0.39652595,0.7106256303973911,8,5,
66424,230.0,10,12,12500,100000,51705.62109375,267743.9757153763,97884.35694692339,2.6774397571537634,0.9788435694692339,3.285128579585553,3,4,3,[10;11;12],0.48294377,0.39652595,1.30263872839473,8,1,
16647,230.0,3,10,12500,178842,92471.3671875,1.365547597876471E15,3.9062304601355486E7,7.635497242686119E9,218.41795887630133,1.4767247021763838E10,3,8,4,[3;6;7;8;9;10];[];[],0.48294377,0.39652595,5.855596642962494E9,8,1,
66544,230.0,7,8,12500,150000,77558.4375,286313.2976876671,72383.63978122777,1.9087553179177803,0.4825575985415185,2.7583029574848297,3,3,2,[7;8],0.48294377,0.39652595,1.093738698507429,8,3,
66473,230.0,4,19,12500,250000,129264.0546875,198497.28796694422,176542.57268442563,0.7939891518677769,0.7061702907377025,0.16984392913205026,3,20,11,[4;9;10;18;19];[4;7;8;12;15;16;17;19],0.48294377,0.39652595,0.06734752522169181,8,0,
66539,230.0,0,3,12500,250000,129264.0546875,142507.63854455785,124436.30324978016,0.5700305541782313,0.49774521299912067,0.13980170326197167,3,7,4,[0;1;3],0.48294377,0.39652595,0.05543500309128449,8,2,
66249,230.0,3,15,12500,250000,250000.0,665870.1180708846,435563.1719973303,2.6634804722835383,1.7422526879893212,0.9212277842942171,1,10,10,[3;6;7;8;12;15];[3;4;9;11;12;13;14;15],0.0,0.24728349,0.22780442021449035,4,1,
66045,230.0,5,15,12500,100000,62785.625,482821.49312190653,263829.13702361746,4.828214931219065,2.6382913702361748,3.487937796297128,2,8,6,[5;6;7;8;12;15],0.37214375,0.0,0.0,4,0,
