115046,0,1,137500,0,0,2,3,137500,150000,
114659,0,2,87500,1,5,6,2,87500,100000,
114979,0,3,212500,0;3,21,26,6,212500,225000,
115041,0,3,250000,0;3,9,15,7,250000,262500,
115078,0,3,250000,0;3,81,87,7,250000,262500,
114964,0,5,237500,0;3;8,34,43,10,237500,250000,
115016,0,5,187500,0;3;8,59,66,8,187500,200000,
115012,0,6,137500,0;3;9,51,56,6,137500,150000,
114886,0,7,87500,1;4;11,14,17,4,87500,100000,
114880,0,8,187500,1;4;11;15,213,220,8,187500,200000,
115028,0,9,212500,1;5,20,25,6,212500,225000,
114972,0,10,212500,1;6,38,43,6,212500,225000,
114822,0,16,187500,1;6;21;25,293,308,16,187500,200000,
115076,0,17,237500,1;6;23,46,55,10,237500,250000,
114829,0,18,137500,1;6;22,233,238,6,137500,150000,
114873,1,5,250000,3;8,0,6,7,250000,262500,
114966,1,6,100000,3;9,46,48,3,100000,112500,
114978,1,7,237500,3;9;14,69,78,10,237500,250000,
115009,1,11,87500,2;6;21,17,20,4,87500,100000,
115015,1,14,87500,3;9;14;15;18;28,329,336,8,87500,100000,
114899,1,16,87500,2;6;21;25,75,82,8,87500,100000,
115072,1,19,187500,2;6;22;38,163,178,16,187500,200000,
114800,2,7,137500,4;11,47,50,4,137500,150000,
115017,2,7,100000,4;11,0,2,3,100000,112500,
115050,2,7,250000,4;11,5,11,7,250000,262500,
115069,2,7,137500,4;11,20,23,4,137500,150000,
115024,2,12,237500,4;11;15;17,241,250,10,237500,250000,
115056,2,12,137500,4;11;15;17,147,152,6,137500,150000,
37749,2,16,12500,6;21;25,0,0,1,12500,25000,
37750,2,16,12500,6;21;25,137,137,1,12500,25000,
37751,2,16,12500,6;21;25,140,140,1,12500,25000,
115038,3,6,137500,9,0,1,2,137500,150000,
114888,3,7,100000,9;14,25,27,3,100000,112500,
115047,3,8,137500,9;14;15,129,132,4,137500,150000,
8949,3,9,12500,9;14;15;16,42,42,1,12500,25000,
8950,3,9,12500,7;12,0,0,1,12500,37500,
8951,3,9,12500,7;12,3,3,1,12500,37500,
114997,3,9,100000,7;12,24,26,3,100000,112500,
114950,3,11,137500,7;12;20,39,44,6,137500,150000,
115081,3,12,87500,9;14;15;17,114,117,4,87500,100000,
114961,3,13,137500,9;14;15;18,96,101,6,137500,150000,
114913,3,15,237500,9;14;15;17;27,285,294,10,237500,250000,
115036,3,16,237500,9;14;15;17;27;31,339,358,20,237500,250000,
114803,3,18,87500,7;12;19;22,49,56,8,87500,100000,
114988,3,18,187500,7;12;19;22,112,127,16,187500,200000,
114784,4,5,137500,10,0,2,3,137500,150000,
115011,4,6,100000,10;13,18,20,3,100000,112500,
114729,4,12,237500,12;20;24,75,84,10,237500,250000,
114975,4,15,187500,11;15;17;27,104,111,8,187500,200000,
114998,4,15,237500,11;15;17;27,255,264,10,237500,250000,
115010,4,19,237500,12;19;22;38,205,224,20,237500,250000,
114898,5,13,137500,13;14;15;18,233,238,6,137500,150000,
114993,5,14,237500,13;14;15;18;28,183,202,20,237500,250000,
114825,5,15,87500,13;14;15;17;27,158,165,8,87500,100000,
115008,5,17,87500,13;14;15;16;19;23,168,175,8,87500,100000,
115071,5,21,87500,13;14;15;17;27;32,297,304,8,87500,100000,
114846,5,22,187500,13;14;15;17;27;33,311,326,16,187500,200000,
115077,6,7,237500,14,0,4,5,237500,250000,
115082,6,14,137500,14;15;18;28,8,13,6,137500,150000,
114843,6,18,87500,14;15;16;19;22,59,66,8,87500,100000,
114977,6,19,137500,14;15;16;19;22;38,365,376,12,137500,150000,
115045,7,8,137500,15,18,20,3,137500,150000,
114932,7,9,212500,15;16,0,5,6,212500,225000,
114923,7,10,187500,15;16;19,86,93,8,187500,200000,
114933,7,13,250000,15;18,69,75,7,250000,262500,
114921,7,14,87500,15;18;28,79,82,4,87500,100000,
114912,7,21,237500,15;17;27;32,135,144,10,237500,250000,
115083,7,21,137500,15;17;27;32,120,125,6,137500,150000,
114856,7,22,187500,15;17;27;33,387,394,8,187500,200000,
114903,7,23,187500,15;18;28;30,30,37,8,187500,200000,
114968,8,11,250000,16;20,47,53,7,250000,262500,
115003,8,11,100000,16;20,18,20,3,100000,112500,
115006,8,11,137500,16;20,23,26,4,137500,150000,
