115726,0,1,137500,0,0,2,3,137500,150000,
115346,0,2,87500,1,21,22,2,87500,100000,
115661,0,3,212500,0;3,21,26,6,212500,225000,
115721,0,3,250000,0;3,9,15,7,250000,262500,
115757,0,3,250000,0;3,102,108,7,250000,262500,
115647,0,5,237500,0;3;8,34,43,10,237500,250000,
115698,0,5,187500,0;3;8,73,80,8,187500,200000,
115694,0,6,137500,0;3;9,54,59,6,137500,150000,
115570,0,7,87500,1;4;11,11,14,4,87500,100000,
115564,0,8,187500,1;4;11;15,212,219,8,187500,200000,
115709,0,9,212500,1;5,0,5,6,212500,225000,
115655,0,10,212500,1;6,38,43,6,212500,225000,
115234,0,14,187500,1;4;11;15;18;28,154,169,16,187500,200000,
115506,0,16,187500,1;6;21;25,297,312,16,187500,200000,
115755,0,17,237500,1;6;23,52,61,10,237500,250000,
115513,0,18,137500,1;6;22,102,107,6,137500,150000,
115557,1,5,250000,3;8,0,6,7,250000,262500,
115649,1,6,100000,3;9,68,70,3,100000,112500,
115660,1,7,237500,3;9;14,90,99,10,237500,250000,
115691,1,11,87500,2;6;21,46,49,4,87500,100000,
115697,1,14,87500,3;9;14;15;18;28,259,266,8,87500,100000,
115584,1,16,87500,2;6;21;25,28,35,8,87500,100000,
115751,1,19,187500,2;6;22;38,197,212,16,187500,200000,
115484,2,7,137500,4;11,49,52,4,137500,150000,
115699,2,7,100000,4;11,0,2,3,100000,112500,
115730,2,7,250000,4;11,17,23,7,250000,262500,
115748,2,7,137500,4;11,5,8,4,137500,150000,
115735,2,12,137500,4;11;15;17,90,95,6,137500,150000,
115718,3,6,137500,9,0,1,2,137500,150000,
115572,3,7,100000,9;14,25,27,3,100000,112500,
115727,3,8,137500,9;14;15,232,235,4,137500,150000,
11202,3,9,12500,9;14;15;16,42,42,1,12500,25000,
11203,3,9,12500,7;12,0,0,1,12500,37500,
11204,3,9,12500,7;12,3,3,1,12500,37500,
115678,3,9,100000,7;12,16,18,3,100000,112500,
16074,3,10,0,9;14;15;16;19,45,45,1,0,25000,
16075,3,10,0,9;14;15;16;19,48,48,1,0,25000,
16076,3,10,0,9;14;15;16;19,51,51,1,0,25000,
16077,3,10,0,9;14;15;16;19,106,106,1,0,25000,
16078,3,10,0,9;14;15;16;19,109,109,1,0,25000,
16079,3,10,0,9;14;15;16;19,112,112,1,0,25000,
16080,3,10,12500,9;14;15;16;19,115,115,1,12500,25000,
115633,3,11,137500,7;12;20,68,73,6,137500,150000,
115761,3,12,87500,9;14;15;17,118,121,4,87500,100000,
115644,3,13,137500,9;14;15;18,204,209,6,137500,150000,
115599,3,15,237500,9;14;15;17;27,172,181,10,237500,250000,
115716,3,16,237500,9;14;15;17;27;31,279,298,20,237500,250000,
115487,3,18,87500,7;12;19;22,118,125,8,87500,100000,
115670,3,18,187500,7;12;19;22,147,162,16,187500,200000,
115467,4,5,137500,10,0,2,3,137500,150000,
115693,4,6,100000,10;13,5,7,3,100000,112500,
115415,4,12,237500,11;15;17,301,310,10,237500,250000,
115658,4,15,187500,11;15;17;27,249,256,8,187500,200000,
115679,4,15,237500,11;15;17;27,313,322,10,237500,250000,
115692,4,19,237500,12;19;22;38,165,184,20,237500,250000,
115583,5,13,137500,13;14;15;18,196,201,6,137500,150000,
115509,5,15,87500,13;14;15;17;27,374,381,8,87500,100000,
115690,5,17,87500,13;14;15;16;19;23,222,229,8,87500,100000,
115760,5,18,87500,13;14;15;16;19;22,54,61,8,87500,100000,
115750,5,21,87500,13;14;15;17;27;32,128,135,8,87500,100000,
115530,5,22,187500,13;14;15;17;27;33,325,340,16,187500,200000,
115756,6,7,237500,14,0,4,5,237500,250000,
115762,6,14,137500,14;15;18;28,184,189,6,137500,150000,
115527,6,18,87500,14;15;16;19;22,384,391,8,87500,100000,
115725,7,8,137500,15,70,72,3,137500,150000,
115618,7,9,212500,15;16,0,5,6,212500,225000,
115619,7,13,250000,15;18,30,36,7,250000,262500,
115607,7,14,87500,15;18;28,18,21,4,87500,100000,
115598,7,21,237500,15;17;27;32,140,149,10,237500,250000,
115763,7,21,137500,15;17;27;32,269,274,6,137500,150000,
115539,7,22,187500,15;17;27;33,239,246,8,187500,200000,
115589,7,23,187500,15;18;28;30,8,15,8,187500,200000,
115651,8,11,250000,16;20,20,26,7,250000,262500,
115685,8,11,100000,16;20,8,10,3,100000,112500,
115688,8,11,137500,16;20,29,32,4,137500,150000,
88465,8,16,12500,16;20;25,17,17,1,12500,25000,
88466,8,16,12500,17;27;31,6,6,1,12500,25000,
88467,8,16,12500,17;27;31,9,9,1,12500,25000,
88468,8,16,12500,17;27;31,12,12,1,12500,25000,
88469,8,16,12500,17;27;31,29,29,1,12500,25000,
88470,8,16,12500,17;27;31,43,43,1,12500,25000,
115700,8,18,187500,16;19;22,187,194,8,187500,200000,
115749,9,14,137500,20;24;26;28,35,46,12,137500,150000,
115722,9,16,187500,20;25,82,89,8,187500,200000,
115702,9,18,87500,19;22,0,3,4,87500,100000,
115666,10,12,87500,21;24,0,3,4,87500,100000,
115745,10,13,137500,21;24;26,52,63,12,137500,150000,
115625,10,14,137500,21;24;26;28,216,227,12,137500,150000,
115646,10,15,237500,21;24;27,88,107,20,237500,250000,
115640,10,18,250000,22,128,134,7,250000,262500,
115723,10,18,250000,22,28,34,7,250000,262500,
115629,10,19,137500,22;38,20,25,6,137500,150000,
115719,10,23,137500,21;25;36;41;42,152,163,12,137500,150000,
115764,11,12,137500,24,6,9,4,137500,150000,
115753,11,15,237500,24;27,72,81,10,237500,250000,
115752,12,16,137500,27;31,64,69,6,137500,150000,
115746,12,21,237500,27;32,15,24,10,237500,250000,
115498,12,22,137500,27;33,32,37,6,137500,150000,
115650,12,22,137500,27;33,48,53,6,137500,150000,
115687,14,15,237500,29,0,4,5,237500,250000,
115733,14,19,187500,29;31;34;37,46,61,16,187500,200000,
115637,15,16,137500,31,0,2,3,137500,150000,
115668,15,21,187500,32,0,3,4,187500,200000,
115675,16,21,237500,36,28,32,5,237500,250000,
115643,17,19,137500,37,0,2,3,137500,150000,
115645,17,19,137500,37,5,7,3,137500,150000,
115713,17,19,187500,37,10,13,4,187500,200000,
115742,17,20,212500,37;39,16,21,6,212500,225000,
115754,18,21,137500,38;39;40,0,5,6,137500,150000,
115377,18,23,137500,38;39;40;41;42,61,72,12,137500,150000,
115731,19,23,87500,39;40;41;42,52,55,4,87500,100000,
115714,20,23,237500,40;41;42,40,49,10,237500,250000,
115744,21,23,212500,41;42,0,5,6,212500,225000,
115671,22,23,187500,42,10,13,4,187500,200000,
115677,22,23,237500,42,16,20,5,237500,250000,
115747,22,23,87500,42,23,24,2,87500,100000,
