ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
4818,230.0,23,4,12500,80000,63313.33203125,3257153.4067536085,625144.5804381698,40.714417584420104,7.814307255477122,41.571162970501334,2,7,6,[23;14;13;8;7;4];[23;22;15;12;8;9;4],0.20858335,0.0,0.0,4,0,
4096,230.0,15,17,0,4457,3868.9521484375,9.57133453850485E12,49543.73786038403,2.147483629909098E9,11.115938492345531,2.4738828774707637E9,3,1,1,[15;16;17];[15;21;20;19;17];[15;12;8;9;10;17],0.13193803,0.42261276,1.0454944620830824E9,8,1,
4990,230.0,6,15,0,46705,40542.83203125,1.0029822274935414E14,333619.62666566565,2.1474836259362838E9,7.1431244334796204,2.4738828774707637E9,3,2,2,[6;7;8;12;15];[6;3;4;9;11;16;15];[6;5;4;2;9;8;13;14;15],0.13193803,0.42261276,1.0454944620830824E9,8,1,
4923,230.0,15,10,0,33376,28972.435546875,7.167441350672819E13,245887.7029122235,2.1474836261603606E9,7.367201069997108,2.4738828774707637E9,3,2,2,[15;16;17;10];[15;12;8;9;10];[15;21;16;11;10];[15;22;21;20;19;18;10];[15;14;13;8;7;4;2;10],0.13193803,0.42261276,1.0454944620830824E9,8,1,
4721,230.0,21,13,0,22132,19211.947265625,4.7528107635410664E13,184280.46256703069,2.1474836271195855E9,8.32642610550473,2.4738828774707637E9,3,1,1,[21;15;14;13];[21;22;15;12;13];[21;16;11;9;8;13],0.13193803,0.42261276,1.0454944620830824E9,8,1,
4632,230.0,10,15,0,13895,12061.720703125,2.9839285004103582E13,120972.63058710226,2.1474836274993582E9,8.706198674854427,2.4738828774707637E9,3,1,1,[10;17;16;15];[10;11;12;15];[10;18;19;20;21;15];[10;9;8;13;14;15];[10;2;9;11;16;21;22;15],0.13193803,0.42261276,1.0454944620830824E9,8,1,
2894,230.0,22,4,12500,80000,69444.953125,Infinity,1319556.9851758026,Infinity,16.494462314697532,Infinity,3,7,6,[22;15;12;8;7;4];[22;21;16;11;9;4];[22;23;14;13;8;9;2;4],0.13193803,0.42261276,Infinity,8,0,
4989,230.0,8,15,0,60000,47485.0,82463.16577163647,428619.6417988358,1.3743860961939411,7.143660696647263,-7.289807001833371,2,2,2,[8;12;15];[8;13;14;15];[8;9;11;16;15];[8;7;4;2;10;17;16;21;15],0.20858335,0.0,-0.0,4,2,
4371,230.0,13,19,12500,70000,60764.3359375,2174327.1754174866,690405.3329518385,31.06181679167838,9.862933327883407,24.420933581813614,3,6,5,[13;14;15;21;20;19];[13;8;9;10;18;19];[13;12;15;16;17;19],0.13193803,0.42261276,10.320598057086736,8,0,
4929,230.0,14,11,12500,50000,50000.0,78873.0747776226,367363.8844935772,1.577461495552452,7.347277689871543,-5.769816194319091,0,2,2,[14;15;16;11];[14;13;12;11];[14;23;22;15;12;8;9;11],0.0,0.0,-0.0,2,1,
4965,230.0,16,14,12500,70000,60764.3359375,1983924.9551553025,506259.524569026,28.34178507364718,7.2322789224146575,24.317971677355946,3,2,2,[16;15;14];[16;21;22;23;14];[16;11;9;8;13;14],0.13193803,0.42261276,10.277085042830347,8,2,
4922,230.0,15,21,0,50000,39570.83203125,20970.575168542106,368500.51402723684,0.4194115033708421,7.3700102805447365,-8.782477372249787,2,1,1,[15;21];[15;22;21];[15;16;21];[15;12;11;16;20;21],0.20858335,0.0,-0.0,4,3,
4788,230.0,7,20,12500,70000,70000.0,184105.22669551836,556172.6077618338,2.6300746670788335,7.945322968026197,-5.3152483009473634,1,6,6,[7;8;12;15;21;20];[7;4;2;10;18;19;20];[7;6;3;4;9;11;16;20],0.0,0.4036015,-2.1452421733774987,4,0,
2715,230.0,9,16,12500,80000,80000.0,Infinity,1381126.7412035244,Infinity,17.264084265044055,Infinity,0,4,4,[9;11;16];[9;8;12;15;16];[9;10;17;16];[9;2;10;18;19;20;16];[9;4;7;8;13;14;15;21;16],0.0,0.0,NaN,2,1,
4872,230.0,16,13,0,43519,37777.1875,9.345633993559973E13,329340.2257513026,2.1474836263608937E9,7.5677342253108435,2.4738828774707637E9,3,2,2,[16;15;14;13];[16;21;15;12;13];[16;11;9;8;13],0.13193803,0.42261276,1.0454944620830824E9,8,1,
