ID,Carga na Rede, Nó Fonte, Nó Destino, Rate, Largura de banda total, Largura de banda para restauração,Banda total, Banda transmitida, Tempo total para transmissão, Tempo transmitido, Tempo restante para transmissão, Classe, Total de slots, Slots necessários para restauração, Caminhos, Degradação%, Delay%, Delay, Weight, Modulation 
66579,230.0,3,20,12500,200000,179302.1875,344964.8659883337,66711.10069486304,1.7248243299416686,0.3335555034743152,1.5518704071714917,3,16,15,[3;6;7;8;12;15;16;20];[3;4;9;10;18;19;20],0.10348906,0.36945397,0.5733446776059531,8,0,
66459,230.0,14,20,12500,200000,179302.1875,257738.38205220728,153220.20215097608,1.2886919102610364,0.7661010107548805,0.58291635417432,3,8,8,[14;15;16;20],0.10348906,0.36945397,0.21536075925596312,8,1,
66656,230.0,9,21,12500,250000,224127.734375,210904.6465983937,7465.574165564703,0.8436185863935748,0.029862296662258814,0.9076925182678437,3,10,9,[9;11;16;21];[9;10;18;19;20;21],0.10348906,0.36945397,0.33535060134315886,8,1,
66549,230.0,3,22,12500,100000,59072.56640625,142581.8358559411,46274.327301279074,1.425818358559411,0.4627432730127907,1.6303254627845982,2,8,5,[3;6;7;8;12;15;22];[3;4;9;11;16;21;22],0.40927434,0.0,0.0,4,0,
66506,230.0,4,20,12500,200000,179302.1875,126628.96336192943,113475.70368745891,0.6331448168096472,0.5673785184372946,0.07335805294539137,3,16,15,[4;9;11;16;20];[4;7;8;9;10;18;19;20],0.10348906,0.36945397,0.0271024236440176,8,0,
66444,230.0,16,21,12500,250000,224127.734375,229582.98726399563,217310.531615837,0.9183319490559825,0.8692421264633481,0.054756522625640416,3,5,5,[16;21];[16;20;21],0.10348906,0.36945397,0.02023001448222835,8,3,
66536,230.0,10,23,12500,150000,134476.640625,134080.31303355016,76530.51806379097,0.8938687535570011,0.5102034537586064,0.42795383155929456,3,12,11,[10;11;16;21;22;23],0.10348906,0.36945397,0.15810924059877488,8,0,
66510,230.0,9,21,12500,250000,224127.734375,193393.7894494875,141123.9781743916,0.7735751577979499,0.5644959126975664,0.2332143774463087,3,10,9,[9;11;16;21];[9;10;18;19;20;21],0.10348906,0.36945397,0.08616197681978922,8,1,
